handle,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age
DimpalSatsang,0,1,0,1,4,3,1,Sun May 14 12:55:07 2017,0.25
DimpleS41200779,0,1,0,1,2,0,0,Sun May 14 05:32:58 2017,0.5
Dinanat94607791,0,1,0,1,3,1,1,Sun May 14 12:16:31 2017,0.333333333333
Dindaya91273916,1,0,0,1,1,0,22,Sat May 13 13:07:17 2017,1.0
Dindayal_rs,1,0,0,1,4,11,47,Wed Mar 05 04:33:58 2014,0.25
Dinesh26672393,0,1,0,1,4,0,1,Mon May 15 13:07:52 2017,0.25
Dinesh51345187,1,0,0,1,1,0,0,Sun May 14 14:27:39 2017,1.0
Dinesh542991,1,1,0,2,2,0,21,Sun May 14 04:37:57 2017,1.0
DineshC08880204,0,5,0,5,20,1,1,Sun May 14 04:37:26 2017,0.25
DineshC67796222,0,3,0,3,4,2,20,Sun May 14 04:23:31 2017,0.75
DineshK25071955,1,0,0,1,1,1,1,Sat May 13 17:22:46 2017,1.0
DineshKrBarnwa1,0,1,0,1,6,3,18,Sun May 14 00:27:45 2017,0.166666666667
Dineshc017,1,0,0,1,1,3,1,Sat May 13 16:30:55 2017,1.0
Dineshk17410982,0,1,0,1,18,0,1,Sun May 14 04:48:54 2017,0.0555555555556
Dineshs46307861,0,1,0,1,3,1,1,Sun May 14 12:59:24 2017,0.333333333333
DinneshMorya,0,1,0,1,4,0,1,Mon May 15 13:02:24 2017,0.25
DipYadav17,0,7,0,7,9,1,18,Sun May 14 10:26:35 2017,0.777777777778
Dipendranathve2,1,0,0,1,2,0,21,Tue May 09 12:41:52 2017,0.5
Dipesh10849314,1,0,0,1,1,29,69,Sun May 14 05:25:52 2017,1.0
Dishita68505005,1,0,0,1,1,0,22,Sun May 14 02:13:57 2017,1.0
DivaShellygupt2,0,1,0,1,23,1,70,Sun May 14 13:13:35 2017,0.0434782608696
Divia05404689,1,0,0,1,1,0,1,Sun May 14 05:18:05 2017,1.0
Divya18738312,1,0,0,1,2,0,22,Tue May 09 12:46:48 2017,0.5
Divya89494261,1,0,0,1,2,1,21,Sun May 14 13:01:23 2017,0.5
DivyaBh00612074,0,1,0,1,17,0,0,Sun May 14 05:01:47 2017,0.0588235294118
DivyaJonnavitt1,1,0,0,1,1,0,1,Tue May 09 06:51:17 2017,1.0
DivyaKu52088064,1,0,0,1,1,0,20,Mon May 15 07:15:04 2017,1.0
DivyaMalhotraA1,1,1,0,2,25,3,1,Wed Mar 15 00:00:22 2017,0.08
DivyaRa91840814,1,0,0,1,2,0,0,Tue May 16 07:46:39 2017,0.5
DivyanMahimars,1,0,0,1,4,2,3,Sun May 14 08:58:23 2017,0.25
Divyansh2404,0,0,1,1,1,6,8,Sun May 14 04:48:45 2017,1.0
Divyash06009634,0,1,0,1,1,1,22,Mon May 15 15:51:52 2017,1.0
Diwakar64190624,1,1,0,2,12,9,86,Fri May 12 13:07:19 2017,0.166666666667
DixitNamwati,1,0,0,1,1,0,1,Sun May 14 06:36:39 2017,1.0
DkBhard74842797,3,0,0,3,3,1,1,Sun May 14 01:49:08 2017,1.0
DkChaturvedi5,1,0,0,1,18,14,42,Thu May 11 01:04:04 2017,0.0555555555556
DkRanolia,0,1,0,1,12,18,44,Mon Dec 22 09:03:16 2014,0.0833333333333
Dkbhandari5,1,0,0,1,19,1,21,Thu May 11 13:06:05 2017,0.0526315789474
Dmadhav2,1,0,0,1,1,0,1,Sat May 13 02:27:03 2017,1.0
Dolly74155259,0,3,0,3,8,1,103,Sun May 14 00:18:06 2017,0.375
Dollydhir4,0,0,1,1,1,0,1,Sun May 14 04:35:53 2017,1.0
Dorasani4,1,0,0,1,1,2,22,Sun May 14 00:37:15 2017,1.0
Dorilal56567758,0,4,0,4,21,0,22,Sun May 14 04:19:30 2017,0.190476190476
DpSinhaDB,1,0,0,1,1,0,20,Sun May 14 05:04:50 2017,1.0
DrAKNigam1,1,0,0,1,2,5,21,Tue May 09 12:11:04 2017,0.5
DrAjayKrSharma,1,0,0,1,1,4,1,Sun May 14 05:48:32 2017,1.0
DrDayalSharan1,1,0,0,1,1,3,0,Sun May 14 00:23:07 2017,1.0
DrDrchhavi,1,0,0,1,4,0,0,Sun May 14 07:22:46 2017,0.25
DrGurpyari,0,1,0,1,4,4,1,Sun May 14 03:33:45 2017,0.25
DrHgulati,1,0,0,1,1,6,0,Wed May 10 12:03:34 2017,1.0
DrNigamAK,1,0,0,1,1,0,1,Fri May 12 20:09:46 2017,1.0
DrNirupma,0,1,0,1,2,1,21,Mon May 15 12:51:27 2017,0.5
DrPyari,1,0,0,1,1,0,0,Sun May 14 05:14:29 2017,1.0
DrRatanSaini,1,3,0,4,14189,566,154,Thu Jul 09 10:45:26 2009,0.000281908520685
DrRaviK_RIMS,1,0,0,1,4,0,1,Sun May 14 12:31:52 2017,0.25
DrSSMorodiya,1,0,0,1,1,0,21,Sun May 14 00:46:32 2017,1.0
DrShashiBala4,1,0,0,1,3,3,2,Sun May 14 17:21:50 2017,0.333333333333
DrVSL4,1,0,0,1,1,0,0,Mon May 15 13:57:35 2017,1.0
DrVSSharma1,1,1,0,2,5,0,1,Sun May 14 05:10:26 2017,0.4
DrVVGSastry1,1,0,0,1,1,1,0,Thu May 11 01:13:48 2017,1.0
DrVipulSrivas,2,1,0,3,24,92,228,Sun May 07 01:30:48 2017,0.125
Dr_Dayalsaran,0,1,0,1,17,2,1,Mon May 15 16:22:43 2017,0.0588235294118
Drishti2206,1,0,0,1,1,17,95,Sun May 14 05:17:39 2017,1.0
DrishtiBatra1,0,1,0,1,18,0,1,Wed May 17 15:56:25 2017,0.0555555555556
DrishtiGoyal4,1,0,0,1,1,0,2,Sun May 14 05:49:11 2017,1.0
DrishtiKapur,1,0,0,1,1,1,50,Tue May 09 12:28:02 2017,1.0
DrishtiSatsangi,0,1,0,1,12,7,4,Sat May 13 20:06:23 2017,0.0833333333333
DrishtiUppal,1,0,0,1,1,5,8,Tue May 09 17:59:39 2017,1.0
DrishtiVas,1,0,0,1,2,1,3,Sat May 13 05:38:30 2017,0.5
DrnnLATA,2,0,0,2,3,0,0,Tue May 09 18:19:08 2017,0.666666666667
DrnnLATASharma,2,0,0,2,3,0,0,Tue May 09 18:23:10 2017,0.666666666667
Drshan28428627,1,0,0,1,1,0,1,Sun May 14 02:34:37 2017,1.0
Dsatyan51933418,1,0,0,1,1,0,0,Sun May 14 01:22:14 2017,1.0
DsharmaV,0,1,0,1,18,30,61,Sun May 14 00:37:06 2017,0.0555555555556
Dsubha2,1,0,0,1,1,0,3,Sat May 13 01:55:43 2017,1.0
Dua2Harish,1,1,0,2,114,153,73,Fri Nov 29 05:51:05 2013,0.0175438596491
DubeyBandanars,1,0,0,1,4,0,3,Sun May 14 06:57:13 2017,0.25
DuggalPallavi,1,0,0,1,8,7,34,Fri May 12 17:24:19 2017,0.125
DulariPrem,1,0,0,1,2,6,21,Fri May 12 14:19:56 2017,0.5
DulariSharan,1,0,0,1,1,0,1,Sun May 14 01:34:31 2017,1.0
DulariYadav,1,0,0,1,2,1,20,Thu May 18 13:33:33 2017,0.5
Dupinder3313,0,1,0,1,2,0,1,Sun May 14 06:05:02 2017,0.5
DurairajM,4,8,1,13,100,209,658,Fri Feb 20 10:45:30 2009,0.13
Durga628,1,0,0,1,1,0,1,Sat May 13 03:36:41 2017,1.0
Durgabai11,1,0,0,1,1,0,0,Sun May 14 02:32:46 2017,1.0
Durgade23063999,1,1,0,2,2,2,21,Sun May 14 10:15:23 2017,1.0
DurveyRamkaran,1,0,0,1,2,0,20,Sun May 14 13:51:52 2017,0.5
Dushala71,1,1,3,5,24,2,5,Tue May 09 13:24:20 2017,0.208333333333
Dushyant4215,1,0,0,1,1,0,53,Sun May 14 06:06:36 2017,1.0
DyaVerma,1,0,0,1,1,10,29,Sat May 13 10:50:05 2017,1.0
DyaliR,1,0,0,1,1,0,21,Sat May 13 10:58:32 2017,1.0
EBeesanna,1,0,0,1,4,0,20,Fri May 12 13:16:11 2017,0.25
ELINASHARMA12,1,0,0,1,4,1,20,Mon May 15 16:40:01 2017,0.25
ENJOY_ALL_AV,0,1,0,1,6,8,94,Thu May 11 05:34:41 2017,0.166666666667
ESunitaRao1,1,0,0,1,1,3,0,Sun May 14 00:26:21 2017,1.0
EVVSVPrasad1,1,0,0,1,1,0,20,Sun May 14 00:46:23 2017,1.0
EVVSVPrasad2,1,0,0,1,1,1,20,Sun May 14 00:48:24 2017,1.0
EktaGurdeep,1,0,0,1,2,18,95,Fri May 12 14:58:08 2017,0.5
Ekta_Saran,0,1,0,1,8,43,224,Wed Aug 19 17:14:25 2015,0.125
Ektapritamsaran,1,0,0,1,1,4,2,Fri May 19 02:29:19 2017,1.0
ElijahE93076583,0,1,0,1,309,11,443,Fri May 19 08:11:47 2017,0.00323624595469
ErMayankSSoni,1,0,0,1,61,122,114,Fri Mar 04 03:41:29 2016,0.016393442623
ErParthMehta,1,0,0,1,5,4,21,Thu May 11 09:55:32 2017,0.2
EshaSrivastava7,1,0,0,1,1,27,76,Sun May 14 05:35:23 2017,1.0
EssJay70268631,1,7,0,8,32,2,5,Sat May 13 08:31:56 2017,0.25
Eswarai02513917,0,1,0,1,18,0,1,Sun May 14 13:11:51 2017,0.0555555555556
Eswareddy3,1,0,0,1,1,0,0,Sun May 14 14:45:48 2017,1.0
EvlNarasimham,1,0,0,1,1,2,0,Fri May 12 01:07:46 2017,1.0
FaithArroyo3,0,1,0,1,297,14,463,Fri May 19 08:10:15 2017,0.003367003367
FakirCh59152119,1,0,0,1,1,7,28,Sun May 14 05:31:35 2017,1.0
Fatima67530282,1,0,0,1,1,0,0,Mon May 15 01:26:48 2017,1.0
Fattusing2,1,0,0,1,2,0,20,Sun May 14 13:58:55 2017,0.5
FuelJhadi,0,1,0,1,9134,1201,690,Sat Sep 11 18:07:13 2010,0.000109481059777
G4MMA,13,0,0,13,39129,2347,1799,Mon Mar 02 13:53:19 2009,0.00033223440415
GAMRUTLAL37,1,0,0,1,1,0,1,Sun May 14 00:47:23 2017,1.0
GAURAVK08136392,1,0,0,1,4,1,0,Sun May 14 08:40:32 2017,0.25
GAURAVMAGGU11,1,0,0,1,2,2,70,Sun May 14 06:14:19 2017,0.5
GAURAVS28787350,1,0,0,1,1,3,20,Sun May 14 04:51:52 2017,1.0
GC_01_Singh,0,1,0,1,17,4,1,Sun May 14 09:37:19 2017,0.0588235294118
GDATTU3,1,1,0,2,2,0,0,Mon May 15 04:30:33 2017,1.0
GDP_JADOUN,1,0,0,1,1,0,0,Sat May 13 17:37:10 2017,1.0
GDSetia1,1,0,0,1,1,0,1,Sat May 13 11:50:21 2017,1.0
GDhingra007,1,0,0,1,122,36,56,Sun Mar 12 08:48:36 2017,0.00819672131148
GEETAKUMARI01,1,0,0,1,1,0,20,Wed May 10 16:37:30 2017,1.0
GESWARARAO6,1,0,0,1,4,0,0,Thu May 11 15:14:03 2017,0.25
GGURU16,1,1,0,2,2,0,0,Mon May 15 05:36:15 2017,1.0
GJyothi8,1,0,0,1,1,0,0,Thu May 11 15:19:26 2017,1.0
GKMurty1001,1,0,0,1,5,2,20,Wed May 10 17:11:51 2017,0.2
GNPatel11,2,0,0,2,2,0,1,Sat May 13 19:57:38 2017,1.0
GOPALBTC,1,0,0,1,1,1,21,Sat May 13 12:38:16 2017,1.0
GPREMPYARI2,1,0,0,1,1,0,1,Sun May 14 00:36:33 2017,1.0
GPSatsangiKV,1,0,0,1,5,1,0,Wed May 10 15:32:35 2017,0.2
GPVERMA19,0,1,0,1,4,0,2,Sat May 13 22:27:50 2017,0.25
GPrabhu72478382,1,1,0,2,18,0,0,Sun May 14 01:06:50 2017,0.111111111111
GPsatsangi1,1,0,0,1,2,5,0,Wed May 10 15:22:43 2017,0.5
GRAJU72293889,1,1,0,2,2,0,0,Mon May 15 04:42:16 2017,1.0
GRamesh04213379,1,0,0,1,1,5,0,Thu May 11 04:11:24 2017,1.0
GRamesh67168777,1,0,0,1,1,0,0,Thu May 11 04:17:31 2017,1.0
GSDMathur1,0,2,0,2,8,2,2,Sun May 14 05:13:49 2017,0.25
GSRai72a,1,0,0,1,1,10,40,Thu May 18 06:37:03 2017,1.0
GSVerma87413726,0,1,0,1,4,0,1,Sun May 14 02:10:24 2017,0.25
GSrilatha3,1,0,0,1,1,0,0,Sun May 14 00:34:56 2017,1.0
GStaneja3,0,1,0,1,3,0,65,Sun May 14 05:02:59 2017,0.333333333333
GSubbaiah3,1,0,0,1,1,1,1,Sun May 14 00:43:19 2017,1.0
GSuryaprakasa,0,1,0,1,1,2,1,Fri May 12 13:34:59 2017,1.0
GThangasani,2,0,0,2,5,0,1,Sat May 13 15:01:00 2017,0.4
GUPTHA42278465,1,0,0,1,1,0,0,Sat May 13 12:50:05 2017,1.0
GURNAMSARAN123,1,0,0,1,1,4,1,Sat May 13 18:25:57 2017,1.0
GURPARSHAD12,1,0,0,1,1,1,1,Sat May 13 17:45:26 2017,1.0
GURPRASADMISHA,1,0,0,1,1,2,1,Sat May 13 18:03:00 2017,1.0
GURSEWAKMISHRA,1,0,0,1,1,1,1,Sat May 13 18:12:01 2017,1.0
GURUPRA32466923,1,0,0,1,1,1,20,Fri May 12 13:24:56 2017,1.0
GURUSHARAN0102,1,0,0,1,1,1,1,Sat May 13 18:21:07 2017,1.0
GaganCh01065669,0,1,0,1,19,1,1,Fri May 12 06:57:41 2017,0.0526315789474
GaganGu72840324,0,1,0,1,2,5,21,Mon May 15 12:38:14 2017,0.5
Gagangu27489500,1,0,0,1,2,0,21,Tue May 09 12:03:46 2017,0.5
Gaganya86,1,0,0,1,1,6,2,Sat May 13 17:06:28 2017,1.0
GajendrGGN,0,1,0,1,4,13,54,Sun May 14 04:24:17 2017,0.25
Gajendrabahadu4,0,1,0,1,4,2,21,Sun May 14 01:42:28 2017,0.25
GaliAruna,1,0,0,1,210,174,92,Fri Dec 26 05:28:49 2014,0.0047619047619
Gandhi50365619,1,0,0,1,1,0,0,Sun May 14 13:31:27 2017,1.0
GaneshD57021372,1,1,0,2,3,11,1,Sun May 14 00:47:59 2017,0.666666666667
GaneshK92554429,1,0,0,1,1,0,0,Sun May 14 04:37:43 2017,1.0
Ganeshnathsaini,1,0,0,1,2,2,0,Wed May 24 14:26:12 2017,0.5
GanesiKumar,0,1,0,1,18,1,1,Sun May 14 05:13:50 2017,0.0555555555556
GangaSrivast,1,0,0,1,1,0,20,Sun May 14 05:37:12 2017,1.0
Gangaram1919,1,0,0,1,1,1,21,Sun May 14 02:29:22 2017,1.0
Gangarammahto2,0,1,0,1,3,0,21,Sun May 14 05:13:33 2017,0.333333333333
GangulyNeetu,1,0,0,1,3,3,106,Thu May 11 15:29:23 2017,0.333333333333
GareemaVerma,0,1,0,1,4,0,0,Fri May 12 11:46:34 2017,0.25
GargiUniyal,0,5,0,5,7,0,0,Mon May 15 12:01:53 2017,0.714285714286
GarimaB12,0,1,0,1,25,6,28,Fri May 12 09:15:22 2017,0.04
GarimaGulati03,1,0,0,1,1,0,0,Sun May 14 10:56:52 2017,1.0
Garima__S,1,0,0,1,4,9,10,Wed May 10 04:02:57 2017,0.25
GaruVenkat,1,0,0,1,1,2,20,Sun May 14 01:06:11 2017,1.0
GaurGurcharan,1,1,0,2,6,6,9,Sun May 14 00:46:08 2017,0.333333333333
GaurHansraj,1,0,0,1,1,0,2,Sun May 14 00:20:53 2017,1.0
GaurSaran,1,0,0,1,1,0,0,Fri May 12 04:16:11 2017,1.0
Gaurav36350686,0,1,0,1,12,1,28,Sun May 14 05:03:25 2017,0.0833333333333
Gaurav67280449,1,0,0,1,1,0,21,Sat May 13 05:43:15 2017,1.0
GauravA22885146,2,0,0,2,4,2,13,Sat May 13 11:19:48 2017,0.5
GauravAasat,1,0,0,1,1,1,1,Sun May 14 08:31:19 2017,1.0
GauravT80655118,0,1,0,1,18,0,21,Sun May 14 04:24:29 2017,0.0555555555556
Gauravc88792,0,1,0,1,6,1,41,Sun May 14 00:27:13 2017,0.166666666667
Gauravkoel,2,2,0,4,5,9,28,Sat May 13 14:45:56 2017,0.8
Gauravs32408425,1,0,0,1,3,3,31,Sun May 14 04:40:26 2017,0.333333333333
GaurviSatsangi,2,8,0,10,438,104,223,Wed Feb 08 04:43:31 2012,0.0228310502283
Gautamzooming,1,0,0,1,1,1,14,Sun May 14 11:06:26 2017,1.0
GayantiDevi,0,1,0,1,2,0,1,Mon May 15 06:16:21 2017,0.5
Gayatri47062819,0,1,0,1,2,1,24,Sat May 13 12:32:17 2017,0.5
GayatriKhanna4,1,0,0,1,2,0,21,Sun May 14 04:20:36 2017,0.5
GayatribenPatil,2,0,0,2,10,1,20,Sun May 14 01:12:28 2017,0.2
Geeta04309894,2,0,0,2,3,1,22,Sat May 13 06:48:04 2017,0.666666666667
Geeta6176,1,0,0,1,1,0,1,Sat May 13 05:15:03 2017,1.0
Geeta67766682,0,1,0,1,1,1,1,Sun May 14 01:01:35 2017,1.0
Geeta85661041,1,0,0,1,2,1,51,Fri May 12 12:59:11 2017,0.5
GeetaChadhanov,1,0,0,1,4,2,73,Sat May 13 08:50:59 2017,0.25
GeetaGaur9,1,0,0,1,1,2,0,Fri May 12 04:05:43 2017,1.0
GeetaGu44122438,1,0,0,1,1,1,1,Sun May 14 00:50:07 2017,1.0
GeetaMalik4,0,1,0,1,30,0,26,Sun May 14 04:43:56 2017,0.0333333333333
GeetaMathur15,1,0,0,1,1,6,20,Sun May 14 01:33:25 2017,1.0
GeetaNagar9,1,0,0,1,1,0,2,Sun May 14 07:08:39 2017,1.0
GeetaSatsangi1,0,1,0,1,8,0,0,Sun May 14 02:44:31 2017,0.125
Geetadeviranchi,1,0,0,1,1,0,2,Sun May 14 17:13:35 2017,1.0
GeetanjliVerma,1,0,0,1,1,0,0,Sun May 14 00:59:20 2017,1.0
Geetika22449741,0,2,0,2,19,0,21,Sun May 14 04:15:47 2017,0.105263157895
Geetu91916959,1,0,0,1,1,0,1,Sun May 14 04:20:58 2017,1.0
Genadevi2,1,1,0,2,2,2,21,Sun May 14 01:15:12 2017,1.0
GillKashmira,1,0,0,1,4,0,1,Sun May 14 00:25:16 2017,0.25
Girendra19,0,0,1,1,1,0,0,Sun May 14 14:29:04 2017,1.0
Giri96298334,0,0,1,1,1,0,0,Sun May 14 14:23:40 2017,1.0
Girish12677257,0,1,0,1,1,2,22,Sun May 14 14:33:12 2017,1.0
Girish23345224,0,1,0,1,1,2,22,Sun May 14 14:41:34 2017,1.0
Girish98075903,0,1,0,1,1,3,57,Sun May 14 14:25:25 2017,1.0
Gittarandhawa,0,1,0,1,4,0,1,Sun May 14 05:02:44 2017,0.25
GituSharma10,1,0,0,1,1,2,0,Sun May 14 05:26:43 2017,1.0
Gkamala7,1,0,0,1,1,0,1,Sun May 14 02:35:22 2017,1.0
GnanasriA,1,0,0,1,1,6,7,Tue May 09 14:27:48 2017,1.0
Gnarasimharao20,1,0,0,1,1,0,1,Sat May 13 03:10:53 2017,1.0
GoelNiketa,1,0,0,1,4,4,3,Sun May 14 01:45:50 2017,0.25
GogiaKomal,1,0,0,1,2,2,3,Sat May 13 16:50:03 2017,0.5
GognaGanesh,1,0,0,1,1,0,0,Sun May 14 06:00:39 2017,1.0
Goldy31916193,0,1,0,1,2,0,0,Sun May 14 00:22:07 2017,0.5
Goldy54189400,1,0,0,1,1,0,21,Sat May 13 05:50:46 2017,1.0
GoliPavani,0,2,0,2,9,8,14,Wed May 10 16:52:02 2017,0.222222222222
Golu41646011,1,4,0,5,21,0,2,Sun May 14 13:40:31 2017,0.238095238095
GoluPd,1,0,0,1,2,0,20,Sun May 14 12:52:33 2017,0.5
Golugupta_rs,0,1,0,1,1,1,22,Sun May 14 04:16:48 2017,1.0
Gonaryadav1,1,1,0,2,14,3,21,Sun May 14 02:23:03 2017,0.142857142857
GoomberNeetu,1,0,0,1,3,1,3,Sun May 14 14:49:43 2017,0.333333333333
GoonjanChadha,1,0,0,1,4,3,89,Sun May 14 05:51:02 2017,0.25
Gopal41257538,1,0,0,1,1,10,21,Sat May 13 10:04:44 2017,1.0
GopalVe90745665,1,0,0,1,1,8,29,Sat May 13 09:56:41 2017,1.0
GopalVe93912968,1,0,0,1,1,8,29,Sat May 13 11:09:15 2017,1.0
Gopalsatsangi00,1,1,0,2,22,148,87,Mon Mar 27 15:02:20 2017,0.0909090909091
Gopalyadavrb,1,0,0,1,1,0,0,Sun May 14 05:39:50 2017,1.0
GopiBonthu,1,1,0,2,2,0,0,Mon May 15 03:48:56 2017,1.0
GorakhVivek,1,1,0,2,6,13,5,Sun May 14 05:43:37 2017,0.333333333333
GoranshVerma07,0,1,0,1,7,0,1,Sun May 14 11:31:38 2017,0.142857142857
Gorav52827680,2,0,0,2,2,2,1,Sat May 13 08:03:08 2017,1.0
GorrilaRahul,1,0,0,1,1,0,21,Sat May 13 07:43:53 2017,1.0
GosainNishta,1,0,0,1,1,0,1,Sun May 14 05:03:39 2017,1.0
GouravK22362743,1,0,0,1,1,7,29,Sat May 13 14:26:56 2017,1.0
GouravM07784111,1,0,0,1,1,0,0,Mon May 15 16:49:27 2017,1.0
GouravSinghi1,1,1,0,2,2,0,21,Sun May 14 04:34:57 2017,1.0
Govardh73696452,0,3,0,3,42,2,3,Sun May 14 00:26:12 2017,0.0714285714286
Govind83559761,1,0,0,1,1,0,66,Sun May 14 06:09:03 2017,1.0
Gowri19923660,0,1,0,1,17,2,16,Sat May 13 23:34:03 2017,0.0588235294118
GoyalReenagoyal,1,0,0,1,1,2,2,Sun May 14 05:33:23 2017,1.0
Gpadmavathi5,1,0,0,1,1,0,1,Sat May 13 03:53:59 2017,1.0
Gprempyari1,1,0,0,1,1,0,1,Sat May 13 04:34:48 2017,1.0
Gprudhiv1,1,0,0,1,1,0,1,Sat May 13 02:57:26 2017,1.0
Grace_Maya_ind,1,0,0,1,40,51,597,Wed Mar 16 13:12:28 2016,0.025
Grkprasadchowd2,1,0,0,1,1,0,1,Sat May 13 02:48:39 2017,1.0
Grlmurthy2,1,0,0,1,1,0,0,Wed May 17 01:21:11 2017,1.0
GroverKarun,2,0,0,2,14,193,143,Wed May 16 07:09:08 2012,0.142857142857
GroverShaurya,1,0,0,1,1,0,0,Wed May 10 06:18:52 2017,1.0
Gsnraju8,1,0,0,1,1,1,1,Sat May 13 05:35:00 2017,1.0
Gubaksh1,1,0,0,1,1,0,1,Sun May 14 01:54:15 2017,1.0
Guddu4ever4u,1,1,0,2,2,3,21,Sat May 13 17:26:39 2017,1.0
Gudiya24614378,2,0,0,2,88,7,111,Sat Mar 18 07:40:53 2017,0.0227272727273
GudiyaDevi5,2,3,0,5,21,1,2,Mon May 15 05:23:51 2017,0.238095238095
GuglianiArshiya,1,0,0,1,1,0,2,Sun May 14 05:53:22 2017,1.0
GulabSi95844575,0,1,0,1,3,0,21,Sun May 14 05:46:44 2017,0.333333333333
GulatiSaheb,1,0,0,1,1,31,83,Sun May 14 12:59:58 2017,1.0
GulatiSatguru,0,1,0,1,1,2,20,Mon May 15 12:58:41 2017,1.0
Gulfam65171932,2,2,0,4,4,1,0,Thu May 11 14:21:59 2017,1.0
Gulshan52965736,0,1,0,1,4,1,36,Sun May 14 04:35:50 2017,0.25
Gunjan170863,1,0,0,1,1,1,2,Sun May 14 01:36:58 2017,1.0
GunjanB55955856,1,0,0,1,1,1,0,Sun May 14 04:41:09 2017,1.0
GunjanChadha3,1,0,0,1,2,0,40,Fri May 12 19:08:42 2017,0.5
GunjanChhabra8,10,0,0,10,11,2,1,Sat May 13 18:15:39 2017,0.909090909091
GunjanG13972251,0,1,0,1,1,0,1,Sun May 14 05:58:33 2017,1.0
Gunjangambhir2,1,0,0,1,1,2,50,Sun May 14 06:28:34 2017,1.0
Gunjanjuneja7,1,2,0,3,3,5,0,Sun May 14 01:23:03 2017,1.0
GunjarNayyar,1,1,0,2,20,6,4,Mon May 08 13:52:50 2017,0.1
GunturLaxmi,1,0,0,1,1,0,20,Sun May 14 01:27:42 2017,1.0
GupaVidhi,1,0,0,1,2,1,3,Sun May 14 01:13:09 2017,0.5
GuptaB5,1,0,0,1,1,0,12,Sun May 14 00:42:20 2017,1.0
GuptaBhatia,1,0,0,1,1,0,0,Wed May 10 15:38:04 2017,1.0
GuptaGie,1,0,0,1,3303,342,252,Thu Sep 13 20:41:08 2012,0.000302755071147
GuptaHarshani,1,0,0,1,1,0,0,Sun May 14 06:42:05 2017,1.0
GuptaHazari,0,1,0,1,9,0,0,Sun May 14 01:51:33 2017,0.111111111111
GuptaMuku2012,1,0,0,1,1,0,2,Sun May 14 00:07:10 2017,1.0
GuptaPnr,1,0,0,1,1,0,0,Fri May 12 06:19:39 2017,1.0
GuptaSanddep62,1,0,0,1,1,0,20,Sun May 14 04:08:11 2017,1.0
GuptaSidds,1,0,0,1,1,0,20,Sun May 14 03:54:01 2017,1.0
Guptadayalbagh,0,1,0,1,1,280,136,Tue Mar 13 04:10:47 2012,1.0
Guptasaroj0158,0,1,0,1,3,0,0,Sun May 14 01:19:53 2017,0.333333333333
GupthaBnvr,1,0,0,1,1,0,0,Sun May 14 01:45:44 2017,1.0
GurSaranSRIVAS1,1,0,0,1,2,17,59,Tue May 09 13:28:21 2017,0.5
GurSewa14449589,1,0,0,1,1,6,20,Sat May 13 13:12:47 2017,1.0
GurSwarup,1,0,0,1,2,0,20,Tue May 09 13:27:22 2017,0.5
GuradhariS,1,0,0,1,1,0,0,Sun May 14 00:30:55 2017,1.0
Gurbach49050181,0,1,0,1,2,0,0,Sun May 14 00:53:05 2017,0.5
GurchamanLal,1,0,0,1,1,0,0,Sun May 14 03:33:20 2017,1.0
Gurchar36606571,0,5,0,5,20,4,17,Sun May 14 00:17:36 2017,0.25
GurcharanKaur17,1,0,0,1,1,0,0,Sun May 14 00:32:59 2017,1.0
Gurdarshan1984,0,2,0,2,14,2,1,Sun May 14 06:54:50 2017,0.142857142857
GurdarshanKaur5,0,1,0,1,1,1,7,Mon May 15 15:50:34 2017,1.0
GurdasS19689531,0,1,0,1,2,0,1,Sun May 14 00:04:53 2017,0.5
GurdayalAnand,1,0,0,1,4,1,6,Wed May 10 17:08:36 2017,0.25
GurdayalPd,1,0,0,1,4,0,0,Sun May 14 01:01:14 2017,0.25
GurdayalUikey,1,1,0,2,3,1,21,Sun May 14 14:05:26 2017,0.666666666667
GurdayalpR,1,1,0,2,14,1,1,Sun May 14 03:14:36 2017,0.142857142857
Gurdeep67177346,1,0,0,1,1,0,1,Sat May 13 19:01:55 2017,1.0
GurdeepVerma10,1,0,0,1,1,0,21,Sun May 14 04:37:34 2017,1.0
Gurdeepsingh_rs,0,1,0,1,1,1,22,Sun May 14 03:38:12 2017,1.0
GurdeoPrasad,0,0,1,1,1,1,1,Sun May 14 12:49:25 2017,1.0
GurdevS89286580,0,1,0,1,3,3,1,Sun May 14 02:23:49 2017,0.333333333333
Gurdevs77568636,1,1,0,2,0,0,0,Thu May 11 12:06:12 2017,inf
GurdhamSingh,1,0,0,1,2,1,21,Wed May 10 13:26:04 2017,0.5
Gurgaonashasha1,1,1,0,2,6,8,74,Sun May 14 01:01:44 2017,0.333333333333
Gurgaonindraje1,1,1,0,2,9,2,15,Sun May 14 00:43:38 2017,0.222222222222
Gurgaonpushpam1,1,1,0,2,5,12,89,Sun May 14 00:54:58 2017,0.4
Guri199893,0,2,0,2,18,5,32,Sun May 14 10:40:22 2017,0.111111111111
GurishankarS,1,6,0,7,16,2,5,Sat May 13 17:36:31 2017,0.4375
Gurmail87858296,1,3,0,4,16,0,7,Sun May 14 02:49:25 2017,0.25
Gurmeet61770830,0,0,1,1,1,2,22,Mon May 15 07:30:42 2017,1.0
