handle,tweetType,counts
SunitaB18516776,Retweet,1
SunitaBhat17,Tweet,1
SunitaD59103928,Tweet,1
SunitaD70993878,Retweet,1
SunitaG53079165,Tweet,1
SunitaK39007724,Tweet,1
SunitaKhanduja,Tweet,1
SunitaKhanna9,Tweet,1
SunitaPanwar261,Retweet,1
SunitaPuri15,Tweet,1
SunitaR32859822,Tweet,1
SunitaS01june,Retweet,1
SunitaS14544770,Retweet,1
SunitaS41198829,Tweet,1
SunitaS45593741,Tweet,1
SunitaSah4,Reply,1
SunitaSah4,Retweet,2
SunitaSawarkar,Tweet,1
SunitaSetia3,Tweet,1
SunitaShrivas11,Retweet,1
SunitaShrivas11,Tweet,1
SunitaV85368507,Tweet,1
Sunita_170,Tweet,1
Sunita_singh201,Tweet,2
Sunitabhatia140,Tweet,1
Sunitapuri17,Tweet,1
Sunitav_07,Tweet,1
Sunni42461593,Tweet,1
SunnySaroha15,Tweet,2
Supriti033,Retweet,1
Supriya18894196,Retweet,1
SupriyaDayal,Tweet,1
SupriyaSupr,Tweet,1
Surabhi77783542,Retweet,1
Surabhi77783542,Tweet,1
SurabhiSris,Retweet,1
Surabhykumar,Tweet,1
SurajKm137,Tweet,1
SurajKu14539740,Tweet,1
Surat100,Tweet,1
SuratBansal,Tweet,2
SuratChameli,Tweet,1
SuratHansini,Tweet,1
SuratPreeti,Retweet,1
SuratPreeti,Tweet,1
SuratPyari10,Tweet,1
SuratPyari16,Tweet,1
SuratSaran,Tweet,1
SurathPyari,Retweet,1
SurathPyari,Tweet,1
Suratpyari12,Retweet,1
Suratpyari13,Tweet,1
SuratvantVerma,Tweet,2
SuratvantiBhoj2,Tweet,1
SurbhiChabra,Tweet,1
Surenda70557535,Tweet,1
SurendarMohan2,Reply,1
SurenderKushwa5,Tweet,1
Surendr06537129,Retweet,1
Surendr2017,Retweet,14
Surendr2017,Tweet,1
Surendr47682299,Tweet,1
Surendr56792898,Retweet,9
Surendr56792898,Tweet,1
Surendr72147480,Retweet,1
Surendr72147480,Tweet,1
Surendr90114269,Retweet,6
SurendraArora9,Retweet,1
SurendraMathu10,Tweet,1
Surendrakhanna3,Tweet,1
Surendraktiwar2,Tweet,1
Suresh35692266,Tweet,1
Suresh97530681,Retweet,1
SureshB04564197,Tweet,1
SureshB51868409,Tweet,2
SureshBurnwal2,Retweet,1
SureshC41485389,Tweet,1
SureshC64244930,Tweet,1
SureshG13481143,Tweet,2
SureshGill11,Tweet,1
SureshK10176872,Reply,1
SureshK10176872,Retweet,2
SureshK10176872,Tweet,2
SureshK97599543,Tweet,1
SureshKsah,Tweet,4
SureshKu1960,Tweet,1
SureshM48586546,Retweet,3
SureshV89468514,Tweet,1
Sureshk54262736,Tweet,1
Sureshk56126747,Tweet,1
Sureshskgupta,Retweet,1
Sureshskgupta,Tweet,1
Suri13251550,Tweet,1
SuriPaawan,Retweet,2
SuriPaawan,Tweet,1
SuriPratiti,Tweet,1
Surinde09727223,Tweet,1
Surinde17136820,Tweet,1
Surinde52349091,Reply,1
Surinde52349091,Retweet,1
SurinderTaneja5,Tweet,1
SurinderVasude5,Tweet,1
Surinder_40,Retweet,2
Surinder_40,Tweet,1
SurindetG,Retweet,2
Surisarika1,Tweet,1
SurjanS57794171,Retweet,1
SurrathSingal,Tweet,1
Surti1983,Tweet,1
SurviSaloni,Tweet,2
SuryaSasan,Tweet,1
Suryakantham15,Tweet,1
SuryalekhaK,Tweet,1
SuryamaniBhagat,Tweet,1
Suryansh2611,Retweet,1
Suryansh2611,Tweet,1
Suryaymis,Retweet,1
Suryaymis,Tweet,3
SushantManocha,Retweet,1
SushantTaneja,Tweet,3
SusheelSharma6,Tweet,1
Sushil00665255,Retweet,1
Sushil00665255,Tweet,1
Sushil85984813,Tweet,1
SushilA30404290,Tweet,1
SushilK03057008,Tweet,1
SushilK10859270,Retweet,1
SushilK23414585,Tweet,1
SushilK33245944,Reply,1
SushilK37226544,Tweet,1
SushilK41749951,Tweet,1
SushilK45468987,Reply,1
SushilK49672557,Tweet,1
SushilK50382880,Retweet,3
SushilS68666158,Tweet,1
Sushil_kumar431,Tweet,1
Sushila19471590,Tweet,1
Sushila68246026,Retweet,1
Sushiladevi619,Retweet,1
Sushiladevi619,Tweet,1
Sushilasujitsah,Reply,1
Sushilasujitsah,Retweet,1
Sushilasujitsah,Tweet,1
Sushilk25,Tweet,1
Sushilkumari8,Retweet,1
Sushilkumari8,Tweet,1
Sushma12154655,Tweet,1
Sushma1404,Retweet,2
Sushma1404,Tweet,1
Sushma32586,Tweet,1
SushmaBasak,Tweet,1
SushmaNagar4,Tweet,1
SushmaRani82,Retweet,1
SushmaS05767109,Tweet,1
SushmaS33037549,Retweet,1
SushmaSinghal16,Tweet,1
SushmanGaur,Retweet,1
Sushobhit2001,Tweet,1
SusilKu59030638,Tweet,1
Susilamma2,Tweet,1
SusmaSharma13,Tweet,1
Suspinder1,Tweet,1
SutharSatguru,Retweet,1
SutharSatguru,Tweet,1
Suversha1,Tweet,2
SuviraSinha,Tweet,3
Suvirsaxenars,Retweet,1
Suvirsaxenars,Tweet,1
SuyashS03947130,Tweet,1
SwSar9,Retweet,3
SwSar9,Tweet,2
Swami04104422,Tweet,1
SwamiArat,Tweet,1
SwamiDayalAnan1,Tweet,1
SwamiGupta4,Retweet,1
SwamiKaistha,Retweet,1
SwamiKalra,Retweet,1
SwamiKalra,Tweet,1
SwamiPrasad10,Tweet,1
SwamiPyari1,Retweet,1
SwamiSaran8,Retweet,1
SwamiSaranDRNN,Tweet,1
SwamiSharan11,Tweet,1
SwamiSharan12,Retweet,1
SwamiSharan19,Retweet,1
SwamiSharanVer1,Retweet,1
SwamiSneh,Retweet,1
SwamiSneh,Tweet,1
SwamiSruthi,Tweet,1
Swami_Saran_GGN,Retweet,1
SwamisharanSin3,Tweet,1
SwamyPritam,Tweet,1
SwantiSatsangi,Retweet,2
Swapnil24622983,Tweet,1
Swarandrnn,Tweet,1
SwargKherwal,Tweet,1
Swaroop27699680,Tweet,1
SwaroopCharna,Tweet,1
SwaroopLakshita,Tweet,1
SwaroopShikhar,Tweet,1
SwaroopVimal,Tweet,1
Swarooprani2,Tweet,1
SwarupB2008,Tweet,1
SwarupBhatia,Tweet,1
SwarupKapoor,Tweet,1
SwarupPrema,Tweet,1
SwarupReddy99,Retweet,1
SwarupReddy99,Tweet,1
Swarupapisapat1,Tweet,2
Swathi40923573,Tweet,1
Swati62216696,Tweet,1
Swati9643,Tweet,1
Swatimahima,Tweet,1
TAmrutala,Tweet,1
TChandraMouli9,Retweet,1
TChandraMouli9,Tweet,1
TKeerthi3,Tweet,1
TKeerthi4,Tweet,1
TNSRIVASTAVA6,Tweet,1
TPyria,Tweet,1
TSNMurthy11,Tweet,1
TSatyan91920662,Tweet,1
TSrikan39469017,Tweet,1
TSrikan82692856,Tweet,1
TSruthi1,Tweet,1
TULIKASAXENA11,Tweet,1
TVRNSarma,Retweet,1
TVSNMURTY,Tweet,1
TamadaSant,Tweet,1
Tamanna01134022,Tweet,1
Tamanna01_25,Retweet,1
Tamanna25singh,Tweet,1
Tamanna262,Tweet,1
TamannaNagar1,Tweet,1
Tamanna_02Singh,Retweet,1
Tamanna_Raheja,Tweet,1
Tanay83264020,Retweet,1
Taneja555,Tweet,1
TanejaBodh,Tweet,1
TanejaRimmy,Tweet,1
Tani_4444,Tweet,1
TankhaNandini,Tweet,1
Tannu09284265,Tweet,1
TannuPriya16,Reply,1
Tanu4all,Tweet,1
TanuMSaran,Retweet,1
TanuMSaran,Tweet,1
TanuSeth03,Tweet,1
TanuShrivasta13,Retweet,1
Tanusethi3,Tweet,1
TanwarPankhuri,Tweet,1
TanwarPratibha1,Tweet,1
TanwarStuti,Tweet,1
TanwarVinita,Tweet,1
Tanya00342316,Tweet,1
TapanYadav2002,Retweet,1
Tapasya_Ch,Tweet,1
TaraSahu13,Tweet,1
TarangGumber,Retweet,1
Taravati10,Tweet,1
Tarawati_bansiw,Retweet,1
Tarawati_bansiw,Tweet,1
Tarsems87976456,Retweet,1
TarunaS20562487,Tweet,1
Tarunbatra123,Retweet,1
Teena95826843,Tweet,1
TegBahadur8,Tweet,1
TejBahadur1966,Tweet,1
TejMaira,Tweet,1
TejSaroop1,Tweet,1
TejSing95492431,Tweet,1
Teja07605895,Reply,1
Tejaprakashs,Retweet,1
TejasNarang,Tweet,1
Tejassh71523688,Tweet,1
TejeswiBk,Tweet,1
TejilalY,Retweet,6
TejilalY,Tweet,1
Tejveer34191093,Tweet,1
ThadhaniTina,Tweet,1
ThakureRakesh,Retweet,1
ThakureRakesh,Tweet,1
ThakurkPSingh8,Retweet,2
Thayaramma2,Tweet,1
Thayaru1,Tweet,1
Thayaru2,Tweet,1
TheHerdLocker,Tweet,1
TheatreKaBaap,Tweet,1
ThisIsParidhi,Retweet,2
ThisIsParidhi,Tweet,1
TiwariVND,Reply,1
TomarGuru,Tweet,1
TondanNeelam,Retweet,1
ToranTalwar,Retweet,3
ToranTalwar,Tweet,1
TriptiRay6,Tweet,1
Trivedi87955429,Tweet,1
Trupti78987071,Retweet,1
TulikaS47504123,Tweet,1
Tumbling_chic,Tweet,1
TusharKumbhwall,Tweet,1
TusharSharma_1,Tweet,1
TutorialDemo2,Tweet,1
Tuyen19347005,Retweet,1
Tweety_Mukul,Reply,1
Tweety_Mukul,Retweet,4
Tweety_Mukul,Tweet,1
TyagiMayaram,Retweet,1
U2KarshLive,Retweet,1
U2KarshLive,Tweet,1
UCMathur1,Retweet,7
UCMathur1,Tweet,1
UKhamuri,Tweet,1
URMILSHARMA7,Tweet,1
USHABAIPATHAK1,Retweet,1
USukhuija,Tweet,1
UdaySharan4,Tweet,1
UdayYad85430052,Retweet,1
UdayYad85430052,Tweet,1
UdeshwarT,Tweet,1
Udit58133592,Tweet,1
UditMittal12,Tweet,1
UikeyLalita,Retweet,1
UikeyLalita,Tweet,1
Ujjawal48106457,Retweet,1
Ujju78646218,Retweet,3
Ujju78646218,Tweet,1
UmaBhatt8,Tweet,1
UmaKashyap7,Tweet,1
UmaKhatri8,Tweet,2
UmaKuma11560915,Tweet,1
UmaVallem,Tweet,1
Uma_Rani5,Tweet,1
Umaarshita,Tweet,1
UmangGu73202522,Retweet,1
UmangKRoy1,Tweet,1
UmangKushwaha1,Tweet,1
UmangRajput1989,Reply,1
UmangSr91847179,Retweet,1
UmangTanwar22,Tweet,1
Umasree12,Tweet,1
Umes_Kushwaha,Tweet,1
Umesh011977,Tweet,1
UmeshKu08175387,Tweet,1
UmeshKu93903507,Tweet,1
UmeshTrivedi18,Retweet,1
Umeshkumari2,Retweet,1
UmmattSimran,Tweet,1
UpenderKumarsh3,Tweet,1
UpendrasahSah,Retweet,1
UpeshkumarUpesh,Retweet,2
UppalSethi,Tweet,1
UrmilGugliani,Tweet,1
UrmilVerma1,Tweet,1
Urmila1919,Tweet,1
UrmilaGrover,Tweet,1
Urmilag93458628,Retweet,1
Urmilagiri6,Retweet,1
UrvashiAnand4,Tweet,1
UshaKulsherest1,Tweet,1
UshaRani_db,Tweet,1
UshaRaw22556893,Tweet,1
UshaSatsangi,Tweet,1
UshaShrama,Tweet,1
UshaSrivastav18,Tweet,1
Usharan60123323,Tweet,1
Uttamarora3,Retweet,1
UzFFSMfnQ8vOStd,Tweet,1
VAISHALISAWARK2,Retweet,1
VASRGopalaRao,Tweet,1
VAmr56,Retweet,1
VAnand95171407,Tweet,1
VAnandBabu2,Tweet,1
VC9286,Tweet,1
VCGupta1952,Tweet,1
VCMSarma1,Tweet,1
VGOPALRAO3,Retweet,2
VGSPatnaik1,Tweet,1
VGdas2,Retweet,1
VGdas2,Tweet,1
VGiridhar6,Tweet,1
VGopal19783506,Tweet,1
VGopal83584616,Tweet,1
VGuruCharan1,Retweet,1
VICKY69185918,Tweet,1
VIJAYYA93923829,Tweet,1
VIKASMEHLA1111,Tweet,1
VINITAPUNJWANI1,Retweet,1
VINODCH75555711,Retweet,1
VINODSACHDEVA17,Tweet,1
VINODSKHURANA1,Retweet,2
VISHALS04813914,Tweet,1
VKripa1,Tweet,1
VLaxmi15,Tweet,1
VLeelavathi1,Tweet,1
VNageswararao13,Tweet,1
VPraveenKumarR4,Tweet,1
VPreeti4,Tweet,1
VRAJKUMARI17,Retweet,1
VRAJKUMARI17,Tweet,1
VRajyalakshmi1,Retweet,2
VRavikiran4,Tweet,1
VSAROJINI1,Retweet,1
VSAROJINI1,Tweet,1
VSLakshmi2,Tweet,1
VSPRAKASHRAO2,Tweet,1
VSSatsangi1,Retweet,1
VSVinny1,Tweet,2
VSatyan59769668,Tweet,1
VShanthiSwaroo1,Tweet,1
VSindhu6,Tweet,1
VSobharani,Tweet,1
VSubbaLakshmi1,Tweet,1
VSurekha2,Tweet,1
VSyamala3,Tweet,1
VVGSastry1,Tweet,1
VVGiri01,Tweet,1
VVRMurthy3,Tweet,1
VVVLakshmi17,Tweet,1
VVenkat48876508,Tweet,1
VVijayPrakash1,Tweet,1
VVijayalaksmi1,Tweet,1
V_SRIDHA,Retweet,1
Vachan27786166,Tweet,1
VadheraSneha,Retweet,1
VadheraSuvidha,Retweet,1
VadheraSuvidha,Tweet,1
Vaibhav14000938,Tweet,1
Vaibhav3340,Retweet,1
VaibhavSATSANGI,Tweet,1
Vaibhavvishru,Tweet,1
ValluriNihali,Retweet,3
ValluriNihali,Tweet,1
VamanRao7,Retweet,5
Vandana05614623,Tweet,1
Vandana09190279,Tweet,1
Vandana18455164,Tweet,1
Vandana20Sharma,Tweet,1
Vandana81851655,Retweet,1
VandanaDevi14,Retweet,1
VandanaDevi14,Tweet,1
VandanapuRajen1,Tweet,1
Vandna91357693,Tweet,1
Varadarajulare3,Tweet,2
VaranBhatia,Tweet,1
VardaanChaudha1,Reply,1
Varma1954,Retweet,1
Varma97502715,Retweet,1
VarmaPooran,Retweet,1
VarshaDevi8,Tweet,1
VarshaPrasad8,Tweet,1
Varunvironika,Tweet,1
VasamsettyG,Retweet,1
VasamsettyG,Tweet,1
Vasanth17410322,Tweet,1
VasanthaAllamr1,Retweet,1
VasanthaAllamr1,Tweet,1
VashishtSudha,Retweet,9
VasundharaM24,Tweet,1
VatanSi83499564,Tweet,1
VatiDayal,Retweet,1
VatiDayal,Tweet,1
Vatsdeepika2,Tweet,1
VedPrak50961348,Tweet,1
VedPrak88817191,Tweet,1
VedPrakashKaus3,Tweet,1
Vedhavathi10,Tweet,1
VeenaDonepudi,Tweet,1
VeenaKapoor13,Tweet,1
Veena_db,Retweet,1
Veena_db,Tweet,1
Veenasaini14,Tweet,1
Veenu05,Tweet,1
Veenu60836409,Retweet,1
VeerSin77867919,Retweet,1
VeerpalRana4,Retweet,1
VeerpalRana4,Tweet,1
Veeruya64821327,Retweet,7
VelidiSridhar,Retweet,3
VeluriDamodaran,Tweet,1
Venkata87974298,Tweet,1
VenkataSitaram5,Tweet,1
Venkate78633507,Tweet,1
Venkateswarul19,Tweet,1
VentraBharathi,Tweet,1
Venugop62861826,Tweet,1
VermaPadma,Tweet,1
VermaPyari,Tweet,1
VermaRamsarup,Retweet,1
VermaSukhda,Tweet,1
VermaVidya25,Tweet,1
VermaVinti,Tweet,1
VermaVjay,Tweet,1
VermaYuvika,Tweet,1
Verma_boy97,Retweet,1
Verma_boy97,Tweet,1
Vermapuja1,Tweet,1
VerrmaPrem49,Retweet,1
VerrmaPrem49,Tweet,1
VibhaBhatnagar6,Tweet,1
VibhaPrasad3,Tweet,1
VibhaSaggar,Tweet,1
VibhaShrivasta6,Retweet,1
VibhaVerma20,Tweet,1
VibhanshuPaliya,Retweet,1
VibrantVivek,Tweet,1
VickyKaul3,Tweet,1
VickySi21059242,Tweet,1
VidhiGupta_RS,Tweet,1
VidhiSinha4,Tweet,1
VidhuGupta5,Retweet,1
Vidhya88654064,Tweet,1
VidyaAkella,Retweet,1
VidyaDe39600154,Tweet,1
VidyaSrivastav1,Retweet,1
VidyavathiG,Retweet,1
VidyavathiG,Tweet,1
Vihan77179801,Tweet,1
Vijande79026257,Tweet,1
Vijay60197635,Tweet,1
VijayBh62853272,Retweet,1
VijayBh62853272,Tweet,1
VijayBhatnaga13,Retweet,1
VijayGhai8,Tweet,1
VijayGu41468671,Tweet,1
VijayGulati17,Tweet,1
VijayKu39348730,Tweet,1
VijayKu99707689,Retweet,3
VijayKu99707689,Tweet,1
VijayKumarBara8,Retweet,2
VijayKumarBara8,Tweet,2
VijayLaxmiBHas1,Tweet,1
VijayPa41213401,Retweet,1
VijayRa35490436,Tweet,1
VijayRamVerma1,Tweet,1
VijaySant6,Tweet,1
VijaySatsangi5,Tweet,1
VijaySi22779294,Retweet,4
VijaySi65876074,Retweet,1
VijaySrivastsva,Tweet,3
VijayVe39365950,Retweet,1
VijayVe39365950,Tweet,1
Vijaya19585740,Tweet,1
Vijaya87227971,Tweet,1
Vijayakumari72,Retweet,1
Vijayakumari72,Tweet,2
Vijayal17955436,Tweet,1
Vijayal866,Tweet,1
Vijayamma10,Retweet,1
Vijayamma10,Tweet,1
Vijayku06609529,Retweet,1
Vijayku06609529,Tweet,1
Vijayku18422059,Tweet,1
Vijaykumar19771,Tweet,1
VijaylakshmiGo1,Tweet,1
Vijaypa123,Retweet,1
Vijaysi81000809,Tweet,1
VijenderMohan,Tweet,1
VijethaCH,Tweet,1
Vikas65173846,Retweet,3
Vikas79702455,Tweet,1
Vikas85595249,Tweet,1
VikasKa82699836,Tweet,1
VikasMa70536149,Tweet,2
VikasRBhatnagar,Tweet,1
VikasSharmaRS,Retweet,66
VikasSharmaRS,Tweet,1
Vikasfluor1709,Tweet,1
Vikashk76338268,Tweet,1
Vikasrb1710,Tweet,1
Vikasverma1968,Tweet,1
VikramG27364513,Retweet,1
VikrantSatsang1,Tweet,1
VikrantSatsangi,Tweet,1
VimalPr63989390,Retweet,7
VimalPrasadkes1,Retweet,1
VimalPrasadkes1,Tweet,1
VimalRoli,Tweet,1
VimalSid1,Tweet,1
VimalSuri2,Tweet,1
VimalSuri3,Tweet,1
Vimladrnn,Retweet,4
Vimlesh10300933,Tweet,1
Vimlesh14524748,Tweet,1
VimleshPunia,Tweet,1
Vinakayam1,Tweet,1
Vinay11drnn,Retweet,4
VinayDogra477,Tweet,1
VinayGu02857861,Reply,1
VinayKushwah123,Tweet,1
VinaySaini9211,Tweet,1
VinaySatsangi1,Retweet,1
VinayVe99344317,Retweet,2
Vinay_Asthana5,Retweet,1
VinayakSatsang1,Retweet,2
Vinayar77012717,Tweet,1
Vinaykumar0203,Retweet,42
Vinaykumar0203,Tweet,1
Vinaykumariit15,Tweet,1
Vineet88621747,Retweet,1
VineetD00761704,Retweet,1
Vineet_Singal,Tweet,2
VineetaSaran,Tweet,1
VineetaThakur2,Tweet,1
ViniMalhotra1,Tweet,1
VinitKu1970,Tweet,2
Vinod10648208,Tweet,1
Vinod45664177,Retweet,1
Vinod54978573,Retweet,1
Vinod67987619,Tweet,1
Vinod84337041,Tweet,1
VinodAg53957079,Tweet,1
VinodGu85675294,Tweet,1
VinodKu05390879,Tweet,1
VinodKu33674040,Retweet,1
VinodKu44594208,Retweet,1
VinodKu67676639,Tweet,1
VinodKu86944388,Tweet,1
VinodKu98685461,Tweet,1
VinodKu99831023,Retweet,1
VinodKumarLal3,Tweet,1
VinodMathur56,Tweet,1
VinodSinhmar3,Tweet,1
VinodUmmat,Tweet,1
VinodVe17886668,Retweet,1
VinodVe17886668,Tweet,1
VinodVer17,Tweet,1
Vinodku11341156,Tweet,1
VintiSrivastava,Tweet,1
VipinKu29612113,Tweet,1
VipinSh28588638,Tweet,1
Vipinsharma995,Reply,1
VirdiMeenakshi,Tweet,1
Virende21866829,Tweet,1
VirenderRS,Tweet,1
Virendr2271,Retweet,1
Virendr2271,Tweet,1
Virendr85861700,Tweet,1
VirendraBhatna1,Retweet,1
Virendra_2017,Tweet,2
Virendra_RS,Retweet,2
Virendra_RS,Tweet,1
Vishal04153169,Tweet,1
VishalA09542382,Retweet,1
VishalBhasin12,Tweet,1
VishalG87863834,Retweet,1
VishalG99167311,Tweet,1
VishalKunwar15,Retweet,1
VishalRajora4,Tweet,1
VishalS03869442,Tweet,1
VishalS17931339,Tweet,1
VishalV08101088,Retweet,1
VishalV96106373,Retweet,3
VishalVermasat1,Retweet,1
Vishal_dei,Retweet,1
Vishal_dei,Tweet,1
VishambharDay14,Tweet,1
Vishnu40043356,Tweet,1
VishnuD75066177,Retweet,1
VishnusSwaroop,Tweet,1
Vishwaj33877610,Tweet,1
Vishwan69762162,Tweet,1
VisvanathanNat4,Tweet,1
VivekB30,Tweet,1
VivekBudhia1,Tweet,1
VivekChapper,Retweet,1
VivekChapper,Tweet,1
VivekKu41304850,Retweet,1
VivekKu82358035,Tweet,1
VivekKu91687559,Tweet,1
Vivek_Kocherlak,Tweet,1
Vivekjot1,Reply,1
Vivekjot1,Retweet,1
Viveksinghrs,Retweet,2
Vpremchand3,Tweet,1
Vrishtikaura1,Tweet,2
Vsathyaphani,Tweet,1
VspNagaratn,Retweet,1
VspPremanand,Retweet,1
VspUmamaheswari,Retweet,1
Vswamyprakash2,Retweet,1
Vvenkateshwarl8,Tweet,1
VvgdsShastry,Tweet,1
WSBYNR,Retweet,1
WSBYNR,Tweet,1
WWalkerWW,Retweet,1
W_Angels_Wings,Retweet,1
WahalMadhu,Tweet,2
WaliaBimla,Tweet,1
WaliaRadha,Tweet,1
WaliaSavita,Tweet,1
William32985740,Tweet,1
XS2MANU22,Retweet,2
YAnandSwaroop1,Tweet,2
YArunamma,Tweet,1
YKKAPOOR2,Tweet,1
YNR_Advocate,Tweet,1
YNkumar2,Tweet,1
YPadmavathi2,Retweet,1
YPratapreddy3,Retweet,1
YPratapreddy3,Tweet,1
YRajaReddy4,Tweet,1
YSatyaSwarup1,Retweet,1
YShilparani2,Retweet,1
YVISHNUPRASAAD,Retweet,1
YVenkateswarRe1,Tweet,1
YVijayaKumari1,Retweet,1
YadavChhangur,Tweet,1
YadavJaydeb,Tweet,1
YadikiJanardhan,Tweet,1
Yangkumar5,Tweet,1
Yarndrsa,Tweet,1
Yash75981225,Retweet,1
YashDevKaushik1,Tweet,1
YashGup09012010,Tweet,1
YashW8,Tweet,1
Yashasvi257257,Tweet,1
YashikaGautam4,Tweet,1
Yashpal42249737,Tweet,2
Yashpal48136947,Tweet,1
Yashpalslb,Retweet,5
Yashpalslb,Tweet,1
Yashv2003,Tweet,1
YatharthWalia,Tweet,1
YbvReddy,Tweet,1
YelukurA,Tweet,1
Yogendr01031629,Tweet,1
YogeshK44845179,Tweet,1
YogeshKumarNeh2,Tweet,1
YogeshS82287201,Retweet,1
YogeshSaindane6,Tweet,1
YogeshSbhopal,Retweet,2
YogeshSbhopal,Tweet,1
YogeshVerma5354,Tweet,1
Yogeshkrtrived2,Retweet,1
YougandraS,Retweet,1
Ysrathod1,Tweet,1
YudhistarD,Tweet,1
YudhistharReha4,Tweet,1
Yugalyadav12,Retweet,1
Yugalyadav12,Tweet,1
Yugandh89815451,Tweet,1
Zanya_15,Retweet,1
Zorawarsinghbha,Tweet,1
_AnmolRao,Tweet,1
_AnshuSrivastav,Retweet,1
_AnshuSrivastav,Tweet,2
_AparnaPrasad,Tweet,1
_UmangRao,Tweet,1
__Kavita___,Retweet,2
__a_k_a_y__,Tweet,1
_ankurashok,Retweet,5
_ankurashok,Tweet,2
_rajni_1973,Tweet,1
_snehas18,Tweet,1
aNOnameUS,Tweet,1
a_padmavati,Retweet,2
a_padmavati,Tweet,1
aamani_d,Tweet,1
aanilbbhattt,Tweet,1
aanyaa_sehgal,Tweet,1
aapkaamann,Tweet,1
aarat007,Tweet,1
aarati_m,Tweet,1
aarati_marni,Tweet,1
aaratsatsangi26,Tweet,1
aarnav_mogha_,Tweet,1
aarshbhatia,Tweet,1
aarti25875831,Retweet,1
aarti_agam,Retweet,2
aarti_agam,Tweet,5
aartiitis,Retweet,1
aartij1998,Tweet,1
aartimehra31,Tweet,1
aartinabh2,Tweet,1
aartisaran3109,Tweet,1
aartuu,Retweet,1
aarutgupta,Tweet,1
abbas0704,Retweet,1
abbygupta6,Tweet,1
abcd70299318,Retweet,1
abcd70299318,Tweet,4
abeer_satsangi,Tweet,1
abeer_singhal,Tweet,1
abha_abhapandey,Retweet,1
abhay_singh2002,Tweet,1
abhilas55878163,Retweet,1
abhilas72528074,Tweet,1
abhimanyuseva,Tweet,1
abhinandan30oct,Tweet,1
abhinav_db,Retweet,32
abhinav_db,Tweet,1
abhinavgupta16,Retweet,1
abhinavmehta167,Tweet,1
abhinee91782834,Tweet,1
abhiramPrasadS1,Retweet,1
abhishe11662361,Tweet,1
abhishe21481425,Tweet,2
abhishe57465067,Tweet,1
abhishekaquabat,Tweet,1
abhisinha_2000,Retweet,1
abhisinha_2000,Tweet,3
abhsinha2404,Retweet,1
abinder27,Tweet,2
abrolrajiv1,Tweet,1
achantalakshmi1,Tweet,1
achaurasia789,Tweet,1
achheyyadav,Retweet,2
achheyyadav,Tweet,1
achint_nigam,Retweet,1
achintpmathur,Tweet,1
adanbaghgroup,Retweet,1
adarsh_johri,Tweet,1
adbhut_singh,Tweet,1
addanki_padma,Tweet,1
adesh_satsangi,Retweet,1
adharCA,Retweet,2
adharCA,Tweet,1
adikaverma,Tweet,1
adilkaushal,Tweet,1
adimohan,Retweet,2
adimohan,Tweet,1
adityatiwarirs1,Tweet,1
afterallVivek,Reply,1
afterallVivek,Retweet,10
afterallVivek,Tweet,1
agam116122,Tweet,1
agam_1980,Tweet,1
agam_bhamra,Tweet,1
agam_dr,Tweet,1
agam_sherry,Retweet,2
agamauto,Tweet,2
agambhatnagar10,Retweet,1
agambhatnagar10,Tweet,1
agamdrnn,Tweet,1
agamkarnwalvn,Reply,1
agamkumarbatra2,Retweet,1
agammathur,Tweet,1
agamprakash7,Tweet,1
agamrawal,Tweet,1
agamsatsangi6,Tweet,1
agamsaxena29,Tweet,1
agamsharma28,Tweet,1
agamtc4,Tweet,1
agamyadav20,Tweet,1
agarwal_gur,Retweet,1
aggarwal_dayal,Retweet,1
agoyale,Retweet,5
agoyale,Tweet,2
agpp_sarma,Tweet,1
agu06,Retweet,9
agu06,Tweet,1
aguruprasad5,Tweet,1
ahluwalia_sudha,Tweet,1
ajay034prince,Retweet,1
ajaybsaint,Retweet,1
ajaybsaint,Tweet,2
ajaykarnwalvn,Tweet,1
ajaymsbhati,Retweet,1
ajaymsbhati,Tweet,1
ajaypanchal2017,Tweet,1
ajaypandey3224,Retweet,1
ajaysinghbhopal,Tweet,2
ajaysinghh344,Tweet,1
ajit_kgupta,Tweet,1
ajitabhpandey,Tweet,1
ajitkumartata,Tweet,2
ak_sammax339,Tweet,1
akaistha5,Tweet,1
akansham032,Retweet,1
akansham032,Tweet,2
akash_sharma4,Tweet,1
akashsatsangi,Tweet,1
akdubeyagra,Retweet,1
akguptha1,Retweet,1
akhilgoyal2102,Tweet,1
akhilj28,Tweet,1
akhilpothuru,Tweet,1
akmukker,Tweet,1
akshah68,Tweet,1
akshayl44071877,Tweet,1
akshayrooprai,Tweet,1
akshi_dewan,Retweet,1
aksrivastavavns,Retweet,2
alakh34046947,Tweet,1
alakh_soni,Tweet,1
alal70986,Tweet,1
alaukik_sharan,Tweet,1
albajaj,Reply,1
albajaj,Tweet,1
alekhya_kotti,Tweet,1
alekhyaemani,Tweet,1
alia_agrwal,Tweet,1
alika_sinha,Tweet,1
alka_kumar11,Retweet,4
alkaaggarwal13,Tweet,1
alkamujumdar123,Tweet,1
alkasdrnn,Tweet,1
alkasharma9654,Tweet,1
all_urs4_ever,Reply,1
all_urs4_ever,Tweet,1
allada_ashwini,Tweet,1
aln_sastry,Tweet,1
alok_kr_yadav,Retweet,1
alokgaurvns,Retweet,2
