handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
AnjaliG84731881,863411782462918657,1,1,0,2,10,0,22,Sat May 13 15:13:05 2017,0.2,0.63,0.54,0.603333333333,0.72,0.73,0.736518006088,0.49,0.55
AnjaliG95468414,864111805936930816,0,1,0,1,1,1,21,Mon May 15 13:34:43 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
AnjaliK15897920,863608033422843904,1,2,0,3,19,1,1,Sun May 14 04:12:55 2017,0.157894736842,0.66,0.5,0.75,0.63,0.57,0.868501676118,0.57,0.5
AnjaliMandal10,863583939566460929,1,2,0,3,19,0,1,Sun May 14 02:37:10 2017,0.157894736842,0.66,0.58,0.67,0.66,0.66,0.86,0.5,0.46
AnjaliPrabha2,863621663291834369,1,0,0,1,1,0,0,Sun May 14 05:07:04 2017,1.0,0.88,0.789786602043,0.840246053348,0.84,0.64,0.787951843463,0.793147133651,0.783886357497
AnjaliPrakash18,863617129991598080,1,0,1,2,2,0,23,Sun May 14 04:49:03 2017,1.0,0.73,0.32,0.803186734523,0.76,0.79,0.993714272013,0.793147133651,0.41
AnjaliR80975757,863333175510028290,1,0,0,1,18,7,3,Sat May 13 10:00:43 2017,0.0555555555556,0.59,0.57,0.89,0.75,0.69,0.91,0.74,0.66
AnjaliS21083022,863223278386761730,1,0,0,1,1,18,93,Sat May 13 02:44:02 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anjali_Pal_KGP,864642669506695169,0,0,1,1,1,0,134,Wed May 17 00:44:11 2017,1.0,0.62,0.62339901112,0.799798443387,0.87,0.94,0.787951843463,0.46,0.783886357497
AnjanaSewal,863627273517375488,1,0,0,1,1,0,19,Sun May 14 05:29:22 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnjaneeSingh10,863618795906121728,1,0,0,1,1,0,0,Sun May 14 04:55:41 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnjaniS96413345,863572279317409792,1,0,0,1,1,2,1,Sun May 14 01:50:50 2017,1.0,0.52,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anjaykoomar1,863422989127307264,0,1,0,1,17,5,10,Sat May 13 15:57:37 2017,0.0588235294118,0.5,0.67,0.73,0.54,0.56,0.67,0.88,0.61
Anju40052560,863740441614852096,0,1,0,1,10,3,22,Sun May 14 12:59:03 2017,0.1,0.81,0.59,0.91,0.85,0.59,0.902629034773,0.88,0.767931034483
Anju98390420,863631455359913984,0,1,0,1,4,30,60,Sun May 14 05:45:59 2017,0.25,0.73,0.65,0.749305555556,0.88,0.82,0.898270792998,0.88,0.63
AnjuBal41830174,863538269082050562,1,0,0,1,1,14,85,Sat May 13 23:35:41 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnjuCha19343453,863631286954491905,1,0,0,1,1,5,73,Sun May 14 05:45:19 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnjuGup20431142,863606312004984833,1,0,0,1,1,1,21,Sun May 14 04:06:04 2017,1.0,0.683333333333,0.789786602043,0.840246053348,0.69,0.9,0.787951843463,0.793147133651,0.783886357497
AnjuSaxena5,863632299501342720,1,0,0,1,2,0,1,Sun May 14 05:49:20 2017,0.5,0.84,0.628823529412,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.577617021277
AnjuShrivastav7,863334319598653440,0,3,0,3,21,3,3,Sat May 13 10:05:16 2017,0.142857142857,0.65,0.57,0.7,0.71,0.56,0.75,0.645,0.55
AnjuThamman,863644477721858049,0,1,0,1,2,0,1,Sun May 14 06:37:44 2017,0.5,0.66,0.467222222222,0.626250860251,0.95,0.79,0.787951843463,0.7,0.577617021277
AnkiGupta2015,863603158462808064,1,0,0,1,1,0,21,Sun May 14 03:53:32 2017,1.0,0.54,0.789786602043,0.840246053348,0.65,0.6115,0.787951843463,0.793147133651,0.783886357497
Ankit78242599,863429972832116737,0,1,0,1,4,1,1,Sat May 13 16:25:22 2017,0.25,0.57,0.63,0.938658730159,0.76,0.83,0.945103172291,0.75,0.597617021277
AnkitCh882,862375972204462080,1,0,0,1,1,13,66,Wed May 10 18:37:08 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnkitSatsangi8,863706263762354176,1,0,0,1,1,3,21,Sun May 14 10:43:14 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnkitTayal17,863617197318356992,2,0,0,2,2,1,0,Sun May 14 04:49:19 2017,1.0,0.82,0.565686212958,0.840246053348,0.85,0.361346662576,0.993714272013,0.793147133651,0.23
AnkitTi27163367,863833365883080704,1,0,0,1,1,3,1,Sun May 14 19:08:18 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Ankita0601,842190987388571648,1,0,0,1,7,5,33,Thu Mar 16 01:49:13 2017,0.142857142857,0.57,0.52,1.0,0.62,0.77,0.46,0.88,0.62
Ankita08272027,863744221232091139,0,1,0,1,18,2,2,Sun May 14 13:14:04 2017,0.0555555555556,0.61,0.6,0.86,0.75,0.6,0.834595280001,0.74,0.54
Ankita55616707,864018936421117952,0,0,1,1,1,15,53,Mon May 15 07:25:41 2017,1.0,0.9,0.787833735569,0.803186734523,0.78,0.85,0.787951843463,0.793147133651,0.783886357497
AnkitaM06557527,862754426582294528,1,0,0,1,7,1,70,Thu May 11 19:40:59 2017,0.142857142857,0.69,0.68,0.825,0.75,0.61,0.7,0.77,0.65
AnkitaMandloi4,863530042101510146,1,0,0,1,1,0,1,Sat May 13 23:03:00 2017,1.0,0.28,0.789786602043,0.840246053348,0.54,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Ankitab50332449,863629402478747648,0,1,0,1,3,0,65,Sun May 14 05:37:49 2017,0.333333333333,0.7,0.66,1.0,0.86,0.83,0.868713766032,0.88,0.508116591928
AnkurGupta2188,863598444165840896,1,0,0,1,1,14,101,Sun May 14 03:34:48 2017,1.0,0.75,0.789786602043,0.840246053348,0.41,0.32,0.787951843463,0.793147133651,0.783886357497
AnkurJo73976765,862684228248535040,1,0,0,1,1,3,18,Thu May 11 15:02:02 2017,1.0,0.79,0.789786602043,0.840246053348,0.89,0.72,0.787951843463,0.793147133651,0.783886357497
AnkurSachdev1,436388887,0,1,0,1,45,47,110,Wed Dec 14 04:03:19 2011,0.0222222222222,0.58,0.41,0.48,0.62,0.66,0.33,0.54,0.2
Ankush05717730,863635065808470018,1,0,0,1,5,23,94,Sun May 14 06:00:20 2017,0.2,0.74,0.64,0.78798015873,0.73,0.78,0.928330613702,0.87,0.65
Anmol1281999,731865762843987969,0,1,0,1,838,716,16,Sun May 15 15:16:10 2016,0.00119331742243,0.5,0.52,0.56,0.48,0.52,0.45,0.56,0.27
Anmol14062010,863687968850153473,1,0,0,1,1,2,1,Sun May 14 09:30:33 2017,1.0,0.84,0.983532829531,0.802706715068,0.96,0.73,0.787951843463,0.793147133651,0.783886357497
Anmolsaggar5,863648244831629313,1,0,0,1,1,2,1,Sun May 14 06:52:42 2017,1.0,0.69,0.789786602043,0.840246053348,0.51,0.29,0.787951843463,0.793147133651,0.783886357497
Annapur37137687,863403423013588992,1,0,0,1,1,0,21,Sat May 13 14:39:52 2017,1.0,0.88,0.789786602043,0.840246053348,0.98,0.67,0.787951843463,0.793147133651,0.783886357497
AnnapurnaSat3,863567257825300481,1,0,0,1,4,1,70,Sun May 14 01:30:53 2017,0.25,0.8,0.87,0.99,0.92,0.95,0.81,0.793147133651,0.79
Annpurnagupta,863617128301080576,1,0,0,1,1,0,20,Sun May 14 04:49:03 2017,1.0,0.86,0.983532829531,0.802706715068,0.83,0.62,0.787951843463,0.793147133651,0.783886357497
Annu90645766,863636069715251200,1,0,0,1,1,0,22,Sun May 14 06:04:19 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Anoop43048131,863416507455295488,1,0,0,1,1,3,0,Sat May 13 15:31:51 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnoopKu74155589,863682834132852737,2,2,5,9,12,4,9,Sun May 14 09:10:08 2017,0.75,0.51,0.57,0.785619047619,0.64,0.59,0.72,0.675,0.66
AnoopNipun,863554733063065600,0,1,0,1,4,4,1,Sun May 14 00:41:07 2017,0.25,0.69,0.66,0.749305555556,0.88,0.82,0.939069263754,0.88,0.62
AnoopPrasad20,863623278484627457,1,0,0,1,1,0,2,Sun May 14 05:13:29 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnoopSi00275816,862732898880946176,1,0,0,1,7,5,107,Thu May 11 18:15:26 2017,0.142857142857,0.41,0.54,0.35,0.54,0.89319391635,0.81,0.68,0.54
AnoopSinha5,863550803549732864,1,1,0,2,2,45,100,Sun May 14 00:25:30 2017,1.0,0.74,0.82,0.797621863222,0.95,0.31077283494,0.787951843463,0.6,0.8
AnoopSinha7,862673751300861954,1,0,0,1,1,1,0,Thu May 11 14:20:24 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anoopsewak3,861918399001231360,1,0,0,1,2,2,0,Tue May 09 12:18:54 2017,0.5,0.83,0.558823529412,0.797621863222,0.68,0.81,0.787951843463,0.88,0.497617021277
AnshAroralokesh,863700979765567488,1,0,0,1,1,0,1,Sun May 14 10:22:15 2017,1.0,0.86,0.789786602043,0.840246053348,0.88,0.2,0.787951843463,0.793147133651,0.783886357497
AnshiRadhakris,863641015185534978,1,0,0,1,4,0,3,Sun May 14 06:23:58 2017,0.25,0.64,0.58,0.74,0.89,0.86,0.82,0.793147133651,0.33
AnshimaPaul,861869003106652160,1,0,0,1,1,0,0,Tue May 09 09:02:37 2017,1.0,0.77,0.789786602043,0.840246053348,0.51,0.91,0.787951843463,0.793147133651,0.783886357497
Anshu62108297,863386660809056256,0,12,0,12,67,5,17,Sat May 13 13:33:15 2017,0.179104477612,0.64,0.5,0.35,0.62,0.59,0.87,0.55,0.77
AnshuBhatnagar8,863599210435760128,1,0,0,1,1,1,0,Sun May 14 03:37:51 2017,1.0,0.84,0.789786602043,0.840246053348,0.92,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anshuk28216121,863579243762077700,0,1,0,1,1,4,4,Sun May 14 02:18:31 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AnshumanShriva7,863748047028670464,0,1,0,1,3,28,88,Sun May 14 13:29:16 2017,0.333333333333,0.69,0.68,0.776301438646,0.77,0.64,0.99,0.88,0.89
AntaLadla,863596803698118656,1,0,0,1,1,0,22,Sun May 14 03:28:17 2017,1.0,0.95,0.789786602043,0.840246053348,0.89,0.48,0.787951843463,0.793147133651,0.783886357497
AntarjamiSeth,863546746508500992,1,0,0,1,1,0,0,Sun May 14 00:09:23 2017,1.0,0.78,0.789786602043,0.840246053348,0.82,0.38,0.787951843463,0.793147133651,0.783886357497
AntuleMukesh,863585240824004609,1,0,0,1,1,3,42,Sun May 14 02:42:20 2017,1.0,0.95,0.789786602043,0.840246053348,0.75,0.85,0.787951843463,0.793147133651,0.783886357497
Anu72851877,862983868520873984,0,3,0,3,22,25,176,Fri May 12 10:52:42 2017,0.136363636364,0.53,0.49,0.69,0.52,0.64,0.59,0.6,0.46
AnuBrodia,863606940051664896,3,0,0,3,5,6,25,Sun May 14 04:08:34 2017,0.6,0.41,0.55,0.514398046398,0.545,0.361346662576,0.9,0.37,0.47
AnuGupt14845771,863608679584718848,2,0,0,2,3,0,0,Sun May 14 04:15:29 2017,0.666666666667,0.73,0.51,0.840246053348,0.735,0.96,0.7,0.793147133651,0.41
Anu_Satsangi,863561496294547456,0,1,0,1,1,0,1,Sun May 14 01:07:59 2017,1.0,0.798571428571,0.861380952381,0.797621863222,0.65,0.97,0.787951843463,0.65,0.783886357497
Anubhav_rs21,863226530406711296,1,1,0,2,2,4,21,Sat May 13 02:56:57 2017,1.0,0.57,0.527766497462,0.775604697263,0.63,0.361346662576,0.787951843463,0.32,0.655252496891
AnubhutiPankaj,3251164796,0,1,0,1,79,69,149,Sun Jun 21 02:24:20 2015,0.0126582278481,0.46,0.36,0.12,0.61,0.61,0.56,0.36,0.36
AnugyaKhurana,868713330923388928,0,1,0,1,8,12,111,Sun May 28 06:19:32 2017,0.125,0.77,0.72,0.675090909091,0.65,0.71,0.901047536252,0.7,0.79
AnujGup22240168,863632389704232961,0,1,0,1,1,0,1,Sun May 14 05:49:42 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AnujKadwal,863761164383260672,1,0,0,1,1,0,0,Sun May 14 14:21:24 2017,1.0,0.91,0.983532829531,0.802706715068,0.92,0.973333333333,0.787951843463,0.793147133651,0.783886357497
AnujSriDEI2005,863648488063729664,1,0,0,1,1,2,100,Sun May 14 06:53:40 2017,1.0,0.92,0.789786602043,0.840246053348,0.9,0.73,0.787951843463,0.793147133651,0.783886357497
AnunayK62721481,862658060627566592,1,0,0,1,1,0,0,Thu May 11 13:18:03 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnupDevi,863616385938841600,1,0,0,1,2,0,9,Sun May 14 04:46:06 2017,0.5,0.48,0.71,0.840246053348,1.0,0.361346662576,1.0,0.793147133651,0.64
AnupGup87948730,863631515045023744,0,1,0,1,1,0,1,Sun May 14 05:46:13 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AnupSri95577133,864064348658053120,0,2,0,2,5,1,23,Mon May 15 10:26:09 2017,0.4,0.644,0.8,0.764703097556,0.775,0.68,0.68,0.86,0.7
Anupam148,863589173151678465,1,0,0,1,1,4,78,Sun May 14 02:57:58 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnupamBaranwal3,863660083460296704,1,0,0,1,1,2,21,Sun May 14 07:39:44 2017,1.0,0.97,0.789786602043,0.840246053348,0.78,0.34,0.787951843463,0.793147133651,0.783886357497
AnupamBaranwal4,863658010186366976,1,0,0,1,1,2,21,Sun May 14 07:31:30 2017,1.0,0.97,0.789786602043,0.840246053348,0.78,0.48,0.787951843463,0.793147133651,0.783886357497
AnupamGrover17,862481676714352640,3,41,0,44,366,50,58,Thu May 11 01:37:10 2017,0.120218579235,0.48,0.46,0.49,0.56,0.55,0.51,0.52,0.24
Anupcaprihan11,863388194057748481,0,1,0,1,1,3,37,Sat May 13 13:39:21 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
Anupriy17238837,863663696962310144,2,0,0,2,3,0,21,Sun May 14 07:54:06 2017,0.666666666667,0.7,0.57,0.802706715068,0.81,0.68,0.91,0.793147133651,0.43
Anuradh35310819,863665174863003648,1,2,0,3,3,43,72,Sun May 14 07:59:58 2017,1.0,0.82,0.73,0.774359792136,0.63,0.361346662576,0.7,0.55,0.69
Anuradh75196231,863805856403607552,1,0,0,1,1,0,0,Sun May 14 17:18:59 2017,1.0,0.87,0.983532829531,0.802706715068,0.91,0.53,0.787951843463,0.793147133651,0.783886357497
AnuradhaAgarw16,826284849841463298,4,0,0,4,10,23,142,Tue Jan 31 04:23:54 2017,0.4,0.49,0.62,0.855027011974,0.75,0.361346662576,0.29,0.65,0.47
AnuradhaBatra4,863542245944905730,1,0,0,1,2,1,1,Sat May 13 23:51:30 2017,0.5,0.694,0.607840909091,0.840246053348,0.771666666667,0.361346662576,0.9332834677,0.793147133651,0.37
AnuradhaKausha4,863619966108483584,1,0,0,1,1,0,1,Sun May 14 05:00:19 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnuradhaMehta3,863607905945214976,1,1,0,2,2,6,160,Sun May 14 04:12:24 2017,1.0,0.7,0.64,0.567768315018,0.74,0.361346662576,0.787951843463,0.77,0.6
Anurag22227441,863569454239797249,1,1,0,2,19,2,1,Sun May 14 01:39:37 2017,0.105263157895,0.7,0.58,0.78,0.57,0.57,0.8,0.87,0.68
Anurag61261636,863738246529986560,1,4,0,5,6,8,10,Sun May 14 12:50:20 2017,0.833333333333,0.65,0.83,0.765865079365,0.74,0.68,0.929655672582,0.67,0.74
Anurag681,863550109732175872,1,0,0,1,1,11,99,Sun May 14 00:22:44 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnuragADND,837227458990604288,1,0,0,1,5,26,28,Thu Mar 02 09:05:55 2017,0.2,0.61,0.66,0.749305555556,0.74,0.6,0.898270792998,0.86,0.52
AnuragG87532205,863413318828032001,1,1,0,2,9,0,22,Sat May 13 15:19:11 2017,0.222222222222,0.68,0.52,0.608571428571,0.74,0.72,0.797579615054,0.5,0.55
AnuragGrover99,863416964982722561,1,0,0,1,1,2,15,Sat May 13 15:33:40 2017,1.0,0.87,0.789786602043,0.840246053348,0.91,0.67,0.787951843463,0.793147133651,0.783886357497
AnuragP56727551,863648321071706112,1,0,0,1,1,5,0,Sun May 14 06:53:00 2017,1.0,0.686666666667,0.45,0.882666666667,0.82,0.92,0.94,0.793147133651,0.388333333333
Anurag_dei,59969816,1,2,0,3,60,145,59,Sat Jul 25 03:36:59 2009,0.05,0.47,0.28,0.53,0.55,0.46,0.36,0.37,0.33
Anuragprasadjin,863564814873972736,1,0,0,1,1,1,1,Sun May 14 01:21:11 2017,1.0,0.826666666667,0.789786602043,0.840246053348,0.83,0.97,0.787951843463,0.793147133651,0.783886357497
Anurags36812971,862734015387840512,1,0,0,1,1,2,66,Thu May 11 18:19:52 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnurupaRaijada,861925148508672000,1,0,0,1,2,0,20,Tue May 09 12:45:43 2017,0.5,0.66,0.6,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.47
Anusah10,863538654806855680,1,2,0,3,3,0,21,Sat May 13 23:37:13 2017,1.0,0.65,0.56,0.961054752865,0.7,0.79,0.942305822347,0.72,0.63
Anushar64527382,863431589904220163,1,0,0,1,1,21,51,Sat May 13 16:31:47 2017,1.0,0.86,0.789786602043,0.840246053348,0.94,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anushka47293170,863612592857554945,1,0,0,1,1,0,1,Sun May 14 04:31:02 2017,1.0,0.97,0.789786602043,0.840246053348,0.79,0.34,0.787951843463,0.793147133651,0.783886357497
AparBhatnagar,863665676308828160,1,0,0,1,1,0,0,Sun May 14 08:01:58 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AparMogla,863734310154534912,1,0,0,1,1,0,0,Sun May 14 12:34:41 2017,1.0,0.82,0.983532829531,0.802706715068,0.83,0.72,0.787951843463,0.793147133651,0.783886357497
Aparna1974,862714043185811456,0,1,0,1,45,3,70,Thu May 11 17:00:31 2017,0.0222222222222,0.55,0.51,0.44,0.68,0.76,0.75,0.45,0.68
Aparna1Prasad,862354992690102272,1,0,0,1,5,2,1,Wed May 10 17:13:47 2017,0.2,0.576666666667,0.35,0.74,0.83,0.86,0.84,0.793147133651,0.08
AparnaAgam,863646138590801920,1,0,0,1,4,0,3,Sun May 14 06:44:20 2017,0.25,0.67,0.6,0.74,0.89,0.86,0.73,0.793147133651,0.45
AppayammaV,863999174299332608,1,1,0,2,2,0,0,Mon May 15 06:07:10 2017,1.0,0.62,0.53,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.457617021277
Aradhan75079979,863307528347590656,1,1,0,2,2,1,64,Sat May 13 08:18:49 2017,1.0,0.8,0.76,0.797621863222,0.75,0.88,0.787951843463,0.66,0.69
AradhyaChopra,863587933118275584,1,1,0,2,2,0,0,Sun May 14 02:53:02 2017,1.0,0.68,0.454305985552,0.797621863222,0.91,0.361346662576,0.787951843463,0.598004933118,0.62537486881
AratiSatsangi,864624835342864384,0,1,0,1,17,2,3,Tue May 16 23:33:19 2017,0.0588235294118,0.67,0.63,0.79,0.79,0.57,0.91,0.755,0.52
Archana01171005,807421561741287424,0,1,0,1,102,5,67,Sat Dec 10 03:07:56 2016,0.00980392156863,0.52,0.47,0.32,0.44,0.34,0.51,0.47,0.5
Archana09641736,863274731906056192,2,1,0,3,4,7,1,Sat May 13 06:08:29 2017,0.75,0.52,0.43,0.62,0.7,0.65,0.59,0.63,0.63
Archana14090493,863816918481854465,0,2,0,2,10,1,0,Sun May 14 18:02:57 2017,0.2,0.63,0.58,0.48,0.89,0.77,0.823473908647,0.56,0.65
Archana43998469,868376944563408896,0,1,0,1,38,10,112,Sat May 27 08:02:52 2017,0.0263157894737,0.67,0.56,0.52,0.76,0.84,0.69,0.61,0.7
Archana83913962,863553147158970368,0,1,0,1,4,0,1,Sun May 14 00:34:49 2017,0.25,0.67,0.64,0.938658730159,0.7,0.82,0.908304443279,0.75,0.76537486881
ArchanaRSDB,864333636119572480,0,1,0,1,4,0,1,Tue May 16 04:16:12 2017,0.25,0.6,0.66,0.749305555556,0.83,0.69,0.66,0.88,0.63
ArchanaSatsang2,863619119907778560,1,0,0,1,1,0,0,Sun May 14 04:56:58 2017,1.0,0.98,0.789786602043,0.840246053348,0.84,0.74,0.787951843463,0.793147133651,0.783886357497
ArchanaSingh_db,863614497059205120,1,0,0,1,1,0,1,Sun May 14 04:38:36 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Archana_P17,862892254087618560,1,0,0,1,1,0,0,Fri May 12 04:48:39 2017,1.0,0.76,0.48,0.8175,0.98,0.715,0.97,0.793147133651,0.65
Archanagarg18,863362147203424256,1,0,0,1,1,0,10,Sat May 13 11:55:51 2017,1.0,0.87,0.983532829531,0.802706715068,0.91,0.53,0.787951843463,0.793147133651,0.783886357497
Archanasri1961,863569365186207745,0,1,0,1,1,2,22,Sun May 14 01:39:15 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
ArchieGarg1907,863397145935622145,1,0,0,1,2,0,1,Sat May 13 14:14:55 2017,0.5,0.64,0.644886039886,0.840246053348,0.55,0.79,1.0,0.793147133651,0.53
ArchitS95369357,863636368030916608,0,2,0,2,3,26,78,Sun May 14 06:05:30 2017,0.666666666667,0.56,0.57,0.683333333333,0.75,0.45,0.96211898489,0.57,0.67
ArchitaSatsangi,863655450918526976,1,1,0,2,2,13,85,Sun May 14 07:21:20 2017,1.0,0.67,0.76,0.775604697263,0.91,0.361346662576,0.787951843463,0.46,0.75
ArigapudiRa,863680603836878850,0,2,0,2,4,13,69,Sun May 14 09:01:17 2017,0.5,0.64,0.66,0.814621212121,0.72,0.62,0.963556202042,0.87,0.63
ArjSatsangi,863639974180270080,1,0,0,1,1,1,22,Sun May 14 06:19:50 2017,1.0,0.8,0.983532829531,0.802706715068,0.9,0.79,0.787951843463,0.793147133651,0.783886357497
Arjita1111,863665998653554689,1,0,0,1,1,5,48,Sun May 14 08:03:15 2017,1.0,0.56,0.789786602043,0.840246053348,0.59,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ArjunPoddar4,863614329622597632,0,1,0,1,13,0,1,Sun May 14 04:37:56 2017,0.0769230769231,0.62,0.63,0.906666666667,0.85,0.52,0.687621366356,0.87,0.56
ArjunSh97187062,863381910730493952,1,0,0,1,2,1,2,Sat May 13 13:14:23 2017,0.5,0.68,0.3075,0.803186734523,0.55,0.361346662576,0.99,0.793147133651,0.38
ArnavShrivastv,863575933202165761,1,0,0,1,1,4,8,Sun May 14 02:05:21 2017,1.0,0.62,0.789786602043,0.840246053348,0.41,0.85,0.787951843463,0.793147133651,0.783886357497
Arpan35651179,863293949108076544,1,0,0,1,1,0,22,Sat May 13 07:24:51 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ArpanKayastha2,863087861435965442,0,1,0,1,11,3,26,Fri May 12 17:45:56 2017,0.0909090909091,0.78,0.55,0.766666666667,0.84,0.76,0.64,0.61,0.58
ArpitMa92567567,861798256124149760,1,0,0,1,1,10,10,Tue May 09 04:21:30 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ArpitaHaranad,863736051264782337,0,1,0,1,13,3,43,Sun May 14 12:41:36 2017,0.0769230769231,0.72,0.59,0.83,0.74,0.74,0.85,0.825,0.63
ArpitaK14834935,861921409907425280,1,0,0,1,15,0,22,Tue May 09 12:30:52 2017,0.0666666666667,0.59,0.54,0.845,0.61,0.58,0.860562178585,0.87,0.54
Arraju768,863271814251909120,1,0,0,1,1,0,1,Sat May 13 05:56:54 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ArshChauhan7,863605444274737152,1,0,0,1,2,13,91,Sun May 14 04:02:37 2017,0.5,0.69,0.93,0.840246053348,0.6375,0.361346662576,0.93,0.793147133651,0.85
ArshDei,863715047230631936,0,1,0,1,4,3,91,Sun May 14 11:18:09 2017,0.25,0.58,0.57,0.73,0.55,0.58,0.73,0.7,0.56
ArshDogra1989,863514413952675840,0,1,0,1,2,1,51,Sat May 13 22:00:54 2017,0.5,0.77,0.66,0.776301438646,0.74,0.64,0.947044232111,0.88,0.748683314392
ArshikaDhall,863367945715458048,1,1,0,2,2,2,1,Sat May 13 12:18:53 2017,1.0,0.72,0.492361541108,0.797621863222,0.9,0.361346662576,0.787951843463,0.635815162069,0.577617021277
ArshitaDiwan,863318918852517888,1,0,0,1,1,0,1,Sat May 13 09:04:04 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Arshkhanna13,863643685803638784,1,0,0,1,3,5,80,Sun May 14 06:34:35 2017,0.333333333333,0.81,0.85,0.840246053348,0.79,0.743333333333,0.75,0.793147133651,0.65
Arti85380486,863730716953030657,0,1,0,1,2,0,1,Sun May 14 12:20:25 2017,0.5,0.665,0.7,0.776301438646,0.74,0.64,0.927560616628,0.88,0.735733613205
ArtiNayyar,861906568308289536,0,1,0,1,18,2,2,Tue May 09 11:31:54 2017,0.0555555555556,0.66,0.52,0.79,0.74,0.59,0.86,0.735,0.48
ArtiPbn,863051304192659460,1,0,0,1,1,5,7,Fri May 12 15:20:40 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ArtiPyari1,862878675309477889,1,0,0,1,1,0,0,Fri May 12 03:54:42 2017,1.0,0.71,0.67,0.858333333333,0.78,0.81,0.89,0.572857142857,0.81
ArtiSehgal1,863645874391584769,1,0,0,1,1,2,1,Sun May 14 06:43:17 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
