handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
DharnendraG,863597309011144704,0,1,0,1,3,2,1,Sun May 14 03:30:18 2017,0.333333333333,0.67,0.63,1.0,0.82,0.83,0.962185452671,0.88,0.717617021277
Dheeraj17355358,863017361770770432,1,0,0,1,1,36,91,Fri May 12 13:05:47 2017,1.0,0.9,0.789786602043,0.840246053348,0.88,0.86,0.787951843463,0.793147133651,0.783886357497
Dheeraj31539153,863612565418426369,0,1,0,1,2,2,70,Sun May 14 04:30:55 2017,0.5,0.77,0.66,0.776301438646,0.74,0.64,0.81173646592,0.88,0.56
Dheeraj9769,861049348976648192,0,1,0,1,42,34,126,Sun May 07 02:45:37 2017,0.0238095238095,0.5,0.44,0.49,0.54,0.56,0.36,0.67,0.38
DheerajBihari,863202706470588416,0,3,0,3,4,7,6,Sat May 13 01:22:17 2017,0.75,0.64,0.66,0.98,0.83,0.74,0.69,0.68,0.71
Dheeraj_V12,862846944892248064,1,0,0,1,2,10,17,Fri May 12 01:48:37 2017,0.5,0.68,0.63,0.797621863222,0.83,0.361346662576,0.787951843463,0.88,0.7
Dheerbhatia1,863631138769608704,1,0,0,1,1,2,81,Sun May 14 05:44:43 2017,1.0,0.68,0.789786602043,0.840246053348,0.59,0.56,0.787951843463,0.793147133651,0.783886357497
DhirSamrath,862649523977371649,1,0,0,1,0,0,0,Thu May 11 12:44:08 2017,inf,0.73,0.568823529412,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.547617021277
Dhiraj29126846,863437535997030403,1,0,0,1,1,1,1,Sat May 13 16:55:25 2017,1.0,0.89,0.789786602043,0.840246053348,0.83,0.67,0.787951843463,0.793147133651,0.783886357497
Dhiraj75759933,863436493842522113,1,0,0,1,1,1,1,Sat May 13 16:51:16 2017,1.0,0.92,0.789786602043,0.840246053348,0.74,0.56,0.787951843463,0.793147133651,0.783886357497
Dhirend02020604,863576982482821120,1,0,0,1,1,0,1,Sun May 14 02:09:31 2017,1.0,0.73,0.789786602043,0.840246053348,0.89,0.72,0.787951843463,0.793147133651,0.783886357497
Dhirend30798393,863620724354727937,1,0,0,1,1,0,0,Sun May 14 05:03:20 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
Dhruv123_1,863613248825733120,1,0,0,1,1,2,90,Sun May 14 04:33:38 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DhunGupta,863643773443747842,1,0,0,1,1,0,0,Sun May 14 06:34:56 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DhunPriya,862319759760732160,1,0,0,1,5,0,0,Wed May 10 14:53:46 2017,0.2,0.65,0.57,0.776301438646,0.765,0.75,0.96,0.88,0.54
Dhurdhaami,863434767521284096,1,0,0,1,1,3,0,Sat May 13 16:44:25 2017,1.0,0.88,0.789786602043,0.840246053348,0.89,0.91,0.787951843463,0.793147133651,0.783886357497
DigamberGupta12,863441918709047297,1,0,0,1,1,1,1,Sat May 13 17:12:50 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
Digpal20779506,863370376931311617,0,2,0,2,23,1,11,Sat May 13 12:28:33 2017,0.0869565217391,0.6,0.49,0.8,0.76,0.72,0.86,0.665,0.69
Diksha11777,863611278593544192,1,0,0,1,1,0,21,Sun May 14 04:25:48 2017,1.0,0.87,0.983532829531,0.802706715068,0.92,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DikshaSinghal5,863966429577662464,1,0,0,1,1,3,1,Mon May 15 03:57:03 2017,1.0,0.3,0.997705882353,0.849094155844,0.54,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DilipKrBarnwal1,863542071705075712,0,1,0,1,5,2,5,Sat May 13 23:50:48 2017,0.2,0.64,0.63,0.904686507937,0.71,0.82,0.915809026444,0.77,0.6
DilipKu13637544,863562248555438080,1,0,0,1,13,1,22,Sun May 14 01:10:59 2017,0.0769230769231,0.62,0.58,0.96,0.68,0.72,0.878501676118,0.86,0.6
DilipKu95139569,863617146860994560,1,2,0,3,14,0,0,Sun May 14 04:49:07 2017,0.214285714286,0.7,0.57,0.655,0.67,0.64,0.863185213646,0.59,0.627617021277
DilipitdcGupta,862526299134230529,0,1,0,1,14,9,44,Thu May 11 04:34:29 2017,0.0714285714286,0.53,0.54,0.4,0.62,0.5,0.66,0.6,0.54
Dilipsi08717349,864099572192292865,0,1,0,1,2,0,21,Mon May 15 12:46:06 2017,0.5,0.71,0.65,0.776301438646,0.74,0.64,0.927560616628,0.88,0.7
Dilpree24234774,863663700170899456,0,1,0,1,1,0,1,Sun May 14 07:54:07 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
DilrajK07375910,864092525665161216,2,0,0,2,2,3,20,Mon May 15 12:18:06 2017,1.0,0.77,0.37,0.840246053348,0.825,0.87,1.0,0.793147133651,0.46
DilrajRait,863346654484856832,1,0,0,1,2,1,1,Sat May 13 10:54:17 2017,0.5,0.64,0.348220551378,0.765439788732,0.81,0.87,0.5,0.793147133651,0.775069521691
DimThakur,863655452671959040,0,1,0,1,19,46,79,Sun May 14 07:21:20 2017,0.0526315789474,0.59,0.58,0.69,0.76,0.61,0.784736234054,0.71,0.43
DimpalSatsang,863739449770901505,0,1,0,1,4,3,1,Sun May 14 12:55:07 2017,0.25,0.68,0.61,0.749305555556,0.88,0.82,0.914772229182,0.88,0.75
DimpleS41200779,863628179423903744,0,1,0,1,2,0,0,Sun May 14 05:32:58 2017,0.5,0.74,0.76,0.797621863222,0.73,0.87,0.787951843463,0.65,0.675187114735
Dinanat94607791,863729737390333954,0,1,0,1,3,1,1,Sun May 14 12:16:31 2017,0.333333333333,0.65,0.64,1.0,0.86,0.83,0.943058957794,0.88,0.707617021277
Dindaya91273916,863380123915083776,1,0,0,1,1,0,22,Sat May 13 13:07:17 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dindayal_rs,2373167893,1,0,0,1,4,11,47,Wed Mar 05 04:33:58 2014,0.25,0.61,0.48,0.785371427089,0.915,0.85,0.61,0.793147133651,0.69
Dinesh26672393,864105049324216321,0,1,0,1,4,0,1,Mon May 15 13:07:52 2017,0.25,0.66,0.62,0.749305555556,0.88,0.82,0.929038170561,0.88,0.78
Dinesh51345187,863762738316664834,1,0,0,1,1,0,0,Sun May 14 14:27:39 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dinesh542991,863614334697701379,1,1,0,2,2,0,21,Sun May 14 04:37:57 2017,1.0,0.82,0.57,0.626250860251,0.88,0.53,0.787951843463,0.88,0.49
DineshC08880204,863614204867076096,0,5,0,5,20,1,1,Sun May 14 04:37:26 2017,0.25,0.68,0.54,0.44,0.88,0.72,0.843497068616,0.537887906714,0.66
DineshC67796222,863610702774231041,0,3,0,3,4,2,20,Sun May 14 04:23:31 2017,0.75,0.7,0.757222222222,0.678666666667,0.84,0.86,0.915300670236,0.637887906714,0.73
DineshK25071955,863444419424301060,1,0,0,1,1,1,1,Sat May 13 17:22:46 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
DineshKrBarnwa1,863551370867224576,0,1,0,1,6,3,18,Sun May 14 00:27:45 2017,0.166666666667,0.69,0.65,0.904686507937,0.72,0.81,0.87,0.77,0.64
Dineshc017,863431373268205568,1,0,0,1,1,3,1,Sat May 13 16:30:55 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dineshk17410982,863617090560962565,0,1,0,1,18,0,1,Sun May 14 04:48:54 2017,0.0555555555556,0.66,0.56,0.78,0.79,0.57,0.854510926259,0.87,0.58
Dineshs46307861,863740527493218304,0,1,0,1,3,1,1,Sun May 14 12:59:24 2017,0.333333333333,0.65,0.64,1.0,0.86,0.83,0.941085863623,0.88,0.707617021277
DinneshMorya,864103673487478785,0,1,0,1,4,0,1,Mon May 15 13:02:24 2017,0.25,0.67,0.62,0.749305555556,0.88,0.82,0.882285635771,0.88,0.76
DipYadav17,863702073082236929,0,7,0,7,9,1,18,Sun May 14 10:26:35 2017,0.777777777778,0.6,0.58,0.507833333333,0.75,0.76,0.776221389415,0.66,0.67
Dipendranathve2,861924175962927105,1,0,0,1,2,0,21,Tue May 09 12:41:52 2017,0.5,0.67,0.58,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.46
Dipesh10849314,863626395766968320,1,0,0,1,1,29,69,Sun May 14 05:25:52 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dishita68505005,863578097848897536,1,0,0,1,1,0,22,Sun May 14 02:13:57 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DivaShellygupt2,863744099559624705,0,1,0,1,23,1,70,Sun May 14 13:13:35 2017,0.0434782608696,0.6,0.57,0.84,0.56,0.54,0.75,0.87,0.54
Divia05404689,863624433621229568,1,0,0,1,1,0,1,Sun May 14 05:18:05 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Divya18738312,861925418177310721,1,0,0,1,2,0,22,Tue May 09 12:46:48 2017,0.5,0.79,0.61,0.797621863222,0.84,0.82,0.787951843463,0.88,0.48
Divya89494261,863741028624285697,1,0,0,1,2,1,21,Sun May 14 13:01:23 2017,0.5,0.51,0.51,0.840246053348,0.56,0.92,0.978449408496,0.793147133651,0.37
DivyaBh00612074,863620334997520385,0,1,0,1,17,0,0,Sun May 14 05:01:47 2017,0.0588235294118,0.79,0.56,0.89,0.81,0.6,0.862556320783,0.87,0.7334308175
DivyaJonnavitt1,861835948329385985,1,0,0,1,1,0,1,Tue May 09 06:51:17 2017,1.0,0.95,0.789786602043,0.840246053348,0.86,0.953333333333,0.787951843463,0.793147133651,0.783886357497
DivyaKu52088064,864016263743283200,1,0,0,1,1,0,20,Mon May 15 07:15:04 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DivyaMalhotraA1,841801207194767360,1,1,0,2,25,3,1,Wed Mar 15 00:00:22 2017,0.08,0.6,0.58,0.81,0.48,0.56,0.52,0.61,0.5
DivyaRa91840814,864386600742002693,1,0,0,1,2,0,0,Tue May 16 07:46:39 2017,0.5,0.67,0.611530405426,0.840246053348,0.54,0.91,0.993714272013,0.793147133651,0.37
DivyanMahimars,863679875441463300,1,0,0,1,4,2,3,Sun May 14 08:58:23 2017,0.25,0.65,0.58,0.74,0.89,0.86,0.77,0.793147133651,0.37
Divyansh2404,863617052409446400,0,0,1,1,1,6,8,Sun May 14 04:48:45 2017,1.0,0.94,0.787833735569,0.803186734523,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Divyash06009634,864146318691676160,0,1,0,1,1,1,22,Mon May 15 15:51:52 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Diwakar64190624,863017746220580865,1,1,0,2,12,9,86,Fri May 12 13:07:19 2017,0.166666666667,0.58,0.4,0.46,0.75,0.72,0.42,0.57,0.53
DixitNamwati,863644206492819457,1,0,0,1,1,0,1,Sun May 14 06:36:39 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DkBhard74842797,863571849866862592,3,0,0,3,3,1,1,Sun May 14 01:49:08 2017,1.0,0.62,0.49,0.840246053348,0.75,0.361346662576,0.86,0.793147133651,0.32
DkChaturvedi5,862473344167424000,1,0,0,1,18,14,42,Thu May 11 01:04:04 2017,0.0555555555556,0.69,0.61,0.82,0.8,0.69,0.88,0.87,0.79
DkRanolia,2939141576,0,1,0,1,12,18,44,Mon Dec 22 09:03:16 2014,0.0833333333333,0.53,0.45,0.69,0.63,0.71,0.5,0.47,0.4
Dkbhandari5,862655046013419520,1,0,0,1,19,1,21,Thu May 11 13:06:05 2017,0.0526315789474,0.62,0.61,0.78,0.57,0.57,0.669312872284,0.87,0.58
Dmadhav2,863219006169382912,1,0,0,1,1,0,1,Sat May 13 02:27:03 2017,1.0,0.92,0.789786602043,0.840246053348,0.74,0.7,0.787951843463,0.793147133651,0.783886357497
Dolly74155259,863548943665442820,0,3,0,3,8,1,103,Sun May 14 00:18:06 2017,0.375,0.61,0.7,0.85,0.68,0.45,0.73,0.67,0.8
Dollydhir4,863613816898293760,0,0,1,1,1,0,1,Sun May 14 04:35:53 2017,1.0,0.78,0.833521895116,0.765439788732,0.82,0.18,0.787951843463,0.793147133651,0.783886357497
Dorasani4,863553761502822400,1,0,0,1,1,2,22,Sun May 14 00:37:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dorilal56567758,863609691066179585,0,4,0,4,21,0,22,Sun May 14 04:19:30 2017,0.190476190476,0.65,0.54,0.75,0.83,0.77,0.825566468707,0.64,0.54
DpSinhaDB,863621099799498752,1,0,0,1,1,0,20,Sun May 14 05:04:50 2017,1.0,0.93,0.789786602043,0.840246053348,0.86,0.94,0.787951843463,0.793147133651,0.783886357497
DrAKNigam1,861916424977211397,1,0,0,1,2,5,21,Tue May 09 12:11:04 2017,0.5,0.8,0.58,0.797621863222,0.73,0.423440514469,0.787951843463,0.88,0.53
DrAjayKrSharma,863632098418085888,1,0,0,1,1,4,1,Sun May 14 05:48:32 2017,1.0,0.98,0.983532829531,0.802706715068,0.9,0.97,0.787951843463,0.793147133651,0.783886357497
DrDayalSharan1,863550202237644801,1,0,0,1,1,3,0,Sun May 14 00:23:07 2017,1.0,0.69,0.789786602043,0.840246053348,0.63,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DrDrchhavi,863655814032052224,1,0,0,1,4,0,0,Sun May 14 07:22:46 2017,0.25,0.74,0.607840909091,0.840246053348,0.85,0.95,0.89,0.793147133651,0.31
DrGurpyari,863598178628665347,0,1,0,1,4,4,1,Sun May 14 03:33:45 2017,0.25,0.67,0.63,0.749305555556,0.88,0.82,0.836134006065,0.88,0.74
DrHgulati,862276925896540160,1,0,0,1,1,6,0,Wed May 10 12:03:34 2017,1.0,0.93,0.789786602043,0.840246053348,0.92,0.91,0.787951843463,0.793147133651,0.783886357497
DrNigamAK,863124060796067845,1,0,0,1,1,0,1,Fri May 12 20:09:46 2017,1.0,0.86,0.789786602043,0.840246053348,0.98,0.18,0.787951843463,0.793147133651,0.783886357497
DrNirupma,864100915237842945,0,1,0,1,2,1,21,Mon May 15 12:51:27 2017,0.5,0.75,0.65,0.776301438646,0.74,0.64,0.797043934032,0.88,0.65
DrPyari,863623528448380928,1,0,0,1,1,0,0,Sun May 14 05:14:29 2017,1.0,0.87,0.789786602043,0.840246053348,0.98,0.28,0.787951843463,0.793147133651,0.783886357497
DrRatanSaini,55201991,1,3,0,4,14189,566,154,Thu Jul 09 10:45:26 2009,0.000281908520685,0.29,0.35,0.44,0.36,0.6,0.16,0.55,0.17
DrRaviK_RIMS,863733598565711872,1,0,0,1,4,0,1,Sun May 14 12:31:52 2017,0.25,0.81,0.66,0.99,0.91,0.94,0.74,0.793147133651,0.45
DrSSMorodiya,863556098409803782,1,0,0,1,1,0,21,Sun May 14 00:46:32 2017,1.0,0.88,0.789786602043,0.840246053348,0.83,0.76,0.787951843463,0.793147133651,0.783886357497
DrShashiBala4,863806574799843328,1,0,0,1,3,3,2,Sun May 14 17:21:50 2017,0.333333333333,0.69,0.544285714286,0.775604697263,0.58,0.361346662576,0.9,0.39,0.46
DrVSL4,864117559481835520,1,0,0,1,1,0,0,Mon May 15 13:57:35 2017,1.0,0.76,0.789786602043,0.840246053348,0.74,0.81,0.787951843463,0.793147133651,0.783886357497
DrVSSharma1,863622507974320128,1,1,0,2,5,0,1,Sun May 14 05:10:26 2017,0.4,0.7,0.67,0.647298807917,0.66,0.65,0.95,0.56,0.58
DrVVGSastry1,862475795549351938,1,0,0,1,1,1,0,Thu May 11 01:13:48 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DrVipulSrivas,861030520670507008,2,1,0,3,24,92,228,Sun May 07 01:30:48 2017,0.125,0.5,0.52,0.45,0.66,0.59,0.31,0.46,0.5
Dr_Dayalsaran,864154083938250753,0,1,0,1,17,2,1,Mon May 15 16:22:43 2017,0.0588235294118,0.67,0.55,0.81,0.75,0.62,0.796239690149,0.87,0.6
Drishti2206,863624326813241344,1,0,0,1,1,17,95,Sun May 14 05:17:39 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DrishtiBatra1,864872241707667457,0,1,0,1,18,0,1,Wed May 17 15:56:25 2017,0.0555555555556,0.74,0.65,0.84,0.76,0.83,0.79,0.825,0.64
DrishtiGoyal4,863632260825726977,1,0,0,1,1,0,2,Sun May 14 05:49:11 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DrishtiKapur,861920697760612357,1,0,0,1,1,1,50,Tue May 09 12:28:02 2017,1.0,0.75,0.789786602043,0.840246053348,0.916666666667,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DrishtiSatsangi,863485593589764096,0,1,0,1,12,7,4,Sat May 13 20:06:23 2017,0.0833333333333,0.7,0.53,0.72,0.8,0.76,0.8,0.815,0.74
DrishtiUppal,862004151106113536,1,0,0,1,1,5,8,Tue May 09 17:59:39 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.95,0.787951843463,0.793147133651,0.783886357497
DrishtiVas,863267187225575424,1,0,0,1,2,1,3,Sat May 13 05:38:30 2017,0.5,0.64,0.65,0.626250860251,0.79,0.84,0.93,0.78,0.69
DrnnLATA,862009052548677632,2,0,0,2,3,0,0,Tue May 09 18:19:08 2017,0.666666666667,0.8,0.655686212958,0.840246053348,0.91,0.94,0.937510917031,0.793147133651,0.42
DrnnLATASharma,862010070237716481,2,0,0,2,3,0,0,Tue May 09 18:23:10 2017,0.666666666667,0.8,0.657840909091,0.840246053348,0.91,0.94,0.87,0.793147133651,0.46
Drshan28428627,863583297066201090,1,0,0,1,1,0,1,Sun May 14 02:34:37 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Dsatyan51933418,863565079693766656,1,0,0,1,1,0,0,Sun May 14 01:22:14 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DsharmaV,863553723301335041,0,1,0,1,18,30,61,Sun May 14 00:37:06 2017,0.0555555555556,0.56,0.66,0.86,0.78,0.59,0.70802690583,0.743333333333,0.47
Dsubha2,863211121104355329,1,0,0,1,1,0,3,Sat May 13 01:55:43 2017,1.0,0.91,0.789786602043,0.840246053348,0.92,0.57,0.787951843463,0.793147133651,0.783886357497
Dua2Harish,2220907742,1,1,0,2,114,153,73,Fri Nov 29 05:51:05 2013,0.0175438596491,0.37,0.38,0.06,0.47,0.19,0.65,0.34,0.18
DubeyBandanars,863649381630824448,1,0,0,1,4,0,3,Sun May 14 06:57:13 2017,0.25,0.64,0.55,0.74,0.89,0.86,0.81,0.793147133651,0.32
DuggalPallavi,863082423684354050,1,0,0,1,8,7,34,Fri May 12 17:24:19 2017,0.125,0.64,0.56,0.68,0.79,0.79,0.76,0.56,0.49
DulariPrem,863036020102578176,1,0,0,1,2,6,21,Fri May 12 14:19:56 2017,0.5,0.75,0.61,0.797621863222,0.81,0.85,0.787951843463,0.88,0.55
DulariSharan,863568174066827269,1,0,0,1,1,0,1,Sun May 14 01:34:31 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DulariYadav,865198674069995521,1,0,0,1,2,1,20,Thu May 18 13:33:33 2017,0.5,0.68,0.49,0.840246053348,0.71,0.71,0.98,0.793147133651,0.41
Dupinder3313,863636250753867780,0,1,0,1,2,0,1,Sun May 14 06:05:02 2017,0.5,0.73,0.668823529412,0.797621863222,0.83,0.361346662576,0.787951843463,0.88,0.71537486881
DurairajM,21388348,4,8,1,13,100,209,658,Fri Feb 20 10:45:30 2009,0.13,0.34,0.52,0.24,0.43,0.65,0.57,0.38,0.29
Durga628,863236530940325888,1,0,0,1,1,0,1,Sat May 13 03:36:41 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Durgabai11,863582832328720384,1,0,0,1,1,0,0,Sun May 14 02:32:46 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Durgade23063999,863699251829760000,1,1,0,2,2,2,21,Sun May 14 10:15:23 2017,1.0,0.69,0.53,0.797621863222,0.87,0.713440514469,0.787951843463,0.73,0.53
DurveyRamkaran,863753731388485633,1,0,0,1,2,0,20,Sun May 14 13:51:52 2017,0.5,0.56,0.488285714286,0.840246053348,0.67,0.67,0.98,0.793147133651,0.31
Dushala71,861934863536050176,1,1,3,5,24,2,5,Tue May 09 13:24:20 2017,0.208333333333,0.41,0.25,0.33,0.78,0.87,0.47,0.46,0.38
Dushyant4215,863636642623479808,1,0,0,1,1,0,53,Sun May 14 06:06:36 2017,1.0,0.733333333333,0.789786602043,0.840246053348,0.81,0.933333333333,0.787951843463,0.793147133651,0.783886357497
DyaVerma,863345595947286529,1,0,0,1,1,10,29,Sat May 13 10:50:05 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
DyaliR,863347723692584960,1,0,0,1,1,0,21,Sat May 13 10:58:32 2017,1.0,0.83,0.789786602043,0.840246053348,0.91,0.78,0.787951843463,0.793147133651,0.783886357497
EBeesanna,863019975635640321,1,0,0,1,4,0,20,Fri May 12 13:16:11 2017,0.25,0.66,0.63,1.0,0.73,0.8,0.948808376003,0.88,0.57
ELINASHARMA12,864158435880947713,1,0,0,1,4,1,20,Mon May 15 16:40:01 2017,0.25,0.76,0.37,0.840246053348,0.91,0.92,0.89,0.793147133651,0.24
ENJOY_ALL_AV,862541450076184577,0,1,0,1,6,8,94,Thu May 11 05:34:41 2017,0.166666666667,0.73,0.7,0.65,0.75,0.67,0.925133797034,0.61,0.85
ESunitaRao1,863551016507064320,1,0,0,1,1,3,0,Sun May 14 00:26:21 2017,1.0,0.99,0.789786602043,0.840246053348,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
EVVSVPrasad1,863556058714865665,1,0,0,1,1,0,20,Sun May 14 00:46:23 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
EVVSVPrasad2,863556566326407169,1,0,0,1,1,1,20,Sun May 14 00:48:24 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
EktaGurdeep,863045635087286273,1,0,0,1,2,18,95,Fri May 12 14:58:08 2017,0.5,0.71,0.61,0.803186734523,0.84,0.68,0.99,0.793147133651,0.54
Ekta_Saran,3431701875,0,1,0,1,8,43,224,Wed Aug 19 17:14:25 2015,0.125,0.52,0.48,0.57,0.66,0.76,0.69,0.59,0.35
Ektapritamsaran,865393901082783745,1,0,0,1,1,4,2,Fri May 19 02:29:19 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ElijahE93076583,865393901082783745,0,1,0,1,309,11,443,Fri May 19 08:11:47 2017,0.00323624595469,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
ErMayankSSoni,705599017485348864,1,0,0,1,61,122,114,Fri Mar 04 03:41:29 2016,0.016393442623,0.34,0.2,0.38,0.5,0.43,0.25,0.23,0.03
ErParthMehta,862607093861277700,1,0,0,1,5,4,21,Thu May 11 09:55:32 2017,0.2,0.51,0.55,0.73,0.62,0.56,0.6,0.7,0.57
EshaSrivastava7,863628788076208129,1,0,0,1,1,27,76,Sun May 14 05:35:23 2017,1.0,0.8,0.983532829531,0.802706715068,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
EssJay70268631,863310830959341568,1,7,0,8,32,2,5,Sat May 13 08:31:56 2017,0.25,0.4,0.42,0.57,0.66,0.68,0.48,0.36,0.52
Eswarai02513917,863743662890659840,0,1,0,1,18,0,1,Sun May 14 13:11:51 2017,0.0555555555556,0.66,0.5,0.85,0.76,0.62,0.713497068616,0.48,0.57
Eswareddy3,863767306999955456,1,0,0,1,1,0,0,Sun May 14 14:45:48 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
EvlNarasimham,862836666968535040,1,0,0,1,1,2,0,Fri May 12 01:07:46 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
FaithArroyo3,862836666968535040,0,1,0,1,297,14,463,Fri May 19 08:10:15 2017,0.003367003367,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
FakirCh59152119,863627830952960000,1,0,0,1,1,7,28,Sun May 14 05:31:35 2017,1.0,0.83,0.789786602043,0.840246053348,0.8,0.77,0.787951843463,0.793147133651,0.783886357497
Fatima67530282,863928618853965824,1,0,0,1,1,0,0,Mon May 15 01:26:48 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Fattusing2,863755505864384512,1,0,0,1,2,0,20,Sun May 14 13:58:55 2017,0.5,0.7,0.46,0.797621863222,0.7,0.81,0.787951843463,0.508004933118,0.45
FuelJhadi,189596412,0,1,0,1,9134,1201,690,Sat Sep 11 18:07:13 2010,0.000109481059777,0.19,0.15,0.11,0.15,0.38,0.22,0.21,0.05
G4MMA,22485101,13,0,0,13,39129,2347,1799,Mon Mar 02 13:53:19 2009,0.00033223440415,0.38,0.32,0.37,0.38,0.37,0.14,0.49,0.17
GAMRUTLAL37,863556309802774528,1,0,0,1,1,0,1,Sun May 14 00:47:23 2017,1.0,0.86,0.789786602043,0.840246053348,0.88,0.87,0.787951843463,0.793147133651,0.783886357497
GAURAVK08136392,863675383522009088,1,0,0,1,4,1,0,Sun May 14 08:40:32 2017,0.25,0.505555555556,0.43,0.840246053348,0.464833333333,0.361346662576,0.77,0.793147133651,0.29
GAURAVMAGGU11,863638584955355136,1,0,0,1,2,2,70,Sun May 14 06:14:19 2017,0.5,0.81,0.6,0.803186734523,0.85,0.92,0.9,0.793147133651,0.63
GAURAVS28787350,863617838740852736,1,0,0,1,1,3,20,Sun May 14 04:51:52 2017,1.0,0.74,0.789786602043,0.840246053348,0.9,0.8,0.787951843463,0.793147133651,0.783886357497
GC_01_Singh,863689674593779713,0,1,0,1,17,4,1,Sun May 14 09:37:19 2017,0.0588235294118,0.67,0.6,0.86,0.8,0.59,0.86,0.87,0.55
GDATTU3,863974858790776836,1,1,0,2,2,0,0,Mon May 15 04:30:33 2017,1.0,0.62,0.51,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.407617021277
